character_id,enemy_id,timestamp,value
214,188,2022-03-02T08,Escaped
201,232,2022-09-01T01,Escaped
42,282,2022-03-31T23,Captured
18,384,2021-03-20T07,Escaped
85,318,2021-11-02T20,Captured
184,149,2021-04-21T08,Defeated
14,259,2021-07-24T00,Escaped
164,274,2022-09-11T05,Defeated
119,307,2023-08-04T19,Captured
217,174,2022-07-02T13,Escaped
18,119,2022-08-20T05,Captured
94,246,2023-03-17T00,Escaped
198,394,2021-06-01T01,Captured
126,230,2021-02-10T01,Captured
160,367,2022-01-25T17,Captured
74,325,2022-06-15T08,Escaped
83,240,2023-01-16T01,Captured
215,321,2023-01-30T11,Captured
128,168,2021-12-04T14,Defeated
59,344,2021-08-06T01,Escaped
109,300,2021-12-27T00,Escaped
197,318,2022-06-03T06,Defeated
44,116,2021-11-13T08,Defeated
22,221,2023-02-14T12,Defeated
149,312,2021-10-04T03,Defeated
72,185,2023-03-11T09,Captured
44,156,2022-11-12T13,Escaped
49,184,2022-01-18T02,Escaped
14,119,2021-01-31T17,Defeated
187,393,2021-08-13T03,Defeated
18,269,2022-02-17T13,Captured
82,231,2021-11-15T15,Defeated
34,280,2023-07-19T04,Escaped
160,198,2023-04-25T23,Escaped
184,230,2021-06-04T05,Defeated
86,253,2021-04-06T18,Captured
66,203,2021-12-20T19,Defeated
109,232,2021-08-04T04,Captured
53,282,2021-05-31T12,Captured
59,329,2022-05-24T04,Defeated
211,144,2021-03-02T19,Defeated
177,307,2022-12-08T14,Defeated
69,156,2023-06-09T06,Defeated
209,144,2021-04-30T10,Defeated
146,384,2021-03-25T09,Defeated
149,336,2021-02-28T07,Defeated
160,298,2023-01-17T18,Defeated
134,358,2022-11-13T14,Defeated
164,188,2021-09-07T18,Escaped
188,340,2023-03-08T23,Defeated
105,388,2021-04-15T16,Escaped
42,353,2021-11-09T11,Defeated
142,316,2022-07-22T04,Captured
31,256,2022-02-25T09,Escaped
113,392,2022-01-01T12,Escaped
184,201,2023-08-21T22,Captured
53,213,2021-03-16T05,Escaped
59,266,2023-02-22T13,Defeated
144,366,2021-05-11T22,Captured
205,119,2021-03-18T13,Escaped
205,182,2022-07-29T11,Captured
205,329,2023-05-23T20,Escaped
126,298,2022-10-04T21,Captured
53,367,2022-09-24T16,Escaped
19,298,2021-09-27T15,Defeated
146,349,2023-04-27T01,Captured
19,287,2022-03-16T16,Escaped
196,198,2023-09-09T01,Defeated
217,325,2022-11-05T07,Defeated
18,144,2021-03-10T03,Defeated
160,288,2021-01-31T10,Escaped
209,341,2021-11-05T02,Escaped
157,364,2023-05-10T18,Escaped
126,156,2022-12-27T17,Escaped
131,259,2021-11-14T16,Captured
42,280,2021-05-11T01,Escaped
173,305,2021-01-18T07,Defeated
65,140,2021-03-24T08,Escaped
15,174,2023-06-10T11,Captured
82,303,2022-10-01T00,Captured
38,238,2021-04-17T22,Captured
46,274,2023-06-09T05,Defeated
18,213,2023-05-08T02,Captured
157,135,2021-02-10T01,Captured
102,310,2021-07-29T23,Defeated
205,366,2022-09-16T22,Escaped
19,183,2023-03-25T16,Escaped
177,140,2022-09-01T17,Defeated
149,321,2022-12-16T02,Defeated
167,240,2022-12-07T02,Captured
12,341,2021-08-01T16,Captured
180,321,2021-03-14T12,Captured
67,133,2022-02-25T05,Captured
170,230,2021-05-30T07,Defeated
214,221,2021-07-18T08,Captured
10,161,2021-04-01T04,Escaped
50,282,2021-05-03T19,Captured
88,295,2022-08-25T13,Escaped
142,368,2023-07-17T14,Defeated
27,382,2021-06-29T20,Escaped
214,129,2021-12-18T18,Captured
15,300,2022-03-31T03,Escaped
49,137,2022-06-20T20,Captured
176,367,2023-02-22T20,Captured
144,150,2021-10-20T23,Defeated
7,216,2023-04-21T17,Escaped
116,356,2021-04-10T18,Defeated
97,277,2021-01-17T07,Defeated
116,280,2021-08-11T20,Captured
167,298,2023-09-10T01,Captured
209,294,2023-05-17T04,Escaped
92,231,2021-11-30T05,Defeated
1,174,2021-01-14T17,Defeated
215,131,2021-09-05T04,Escaped
160,266,2022-08-05T19,Captured
146,356,2022-04-08T10,Defeated
19,345,2022-05-25T20,Captured
92,398,2021-04-19T06,Escaped
18,307,2021-03-19T06,Escaped
82,341,2023-04-08T23,Defeated
109,281,2021-07-08T10,Defeated
14,318,2022-10-31T10,Defeated
19,385,2023-05-27T01,Escaped
144,365,2021-02-19T12,Escaped
27,373,2022-12-13T04,Captured
31,148,2022-01-28T17,Escaped
107,361,2021-07-21T22,Defeated
66,291,2023-04-01T10,Captured
105,373,2022-11-21T08,Captured
55,126,2021-07-04T06,Captured
92,161,2023-07-29T16,Escaped
146,252,2023-01-17T07,Defeated
15,369,2021-05-05T14,Escaped
94,203,2021-03-18T20,Escaped
119,300,2022-01-16T01,Defeated
146,316,2021-11-02T12,Escaped
62,336,2021-12-06T03,Captured
82,305,2022-07-03T04,Escaped
144,389,2021-12-09T02,Defeated
180,321,2023-07-01T19,Escaped
94,333,2021-02-23T03,Captured
31,256,2022-12-05T12,Escaped
74,333,2021-09-28T03,Defeated
97,384,2022-07-05T04,Captured
56,260,2022-06-02T05,Escaped
134,266,2023-05-28T00,Escaped
144,274,2021-09-09T23,Escaped
215,389,2022-05-25T09,Captured
66,336,2022-03-02T20,Defeated
25,303,2021-04-23T14,Escaped
128,373,2022-06-20T18,Defeated
131,389,2022-05-22T14,Defeated
188,269,2022-12-02T00,Escaped
75,246,2021-11-09T14,Captured
34,303,2022-11-11T23,Escaped
177,119,2021-10-10T18,Defeated
196,256,2022-04-18T09,Escaped
105,227,2022-03-23T23,Escaped
176,366,2021-08-13T10,Defeated
192,246,2022-08-27T07,Captured
107,282,2022-09-28T02,Captured
209,377,2021-01-04T17,Defeated
38,358,2021-06-12T11,Captured
113,312,2022-01-22T20,Captured
192,294,2022-10-16T05,Defeated
217,394,2021-03-14T22,Escaped
205,253,2021-08-20T13,Captured
163,253,2023-06-21T22,Defeated
30,392,2021-09-10T09,Captured
69,284,2023-01-31T19,Defeated
180,142,2023-03-13T15,Escaped
44,274,2021-10-01T22,Defeated
66,369,2023-05-06T07,Escaped
173,384,2022-01-27T16,Defeated
128,207,2023-06-11T23,Captured
92,116,2023-01-17T23,Defeated
144,374,2022-09-19T00,Captured
205,221,2022-09-28T00,Defeated
191,349,2021-09-28T10,Escaped
77,158,2023-07-25T14,Escaped
212,366,2022-10-20T04,Defeated
18,401,2023-03-05T07,Escaped
164,246,2023-07-31T00,Defeated
197,203,2021-12-08T22,Defeated
53,304,2022-07-13T18,Captured
211,272,2022-03-25T17,Defeated
50,224,2022-12-07T00,Defeated
197,209,2021-09-29T09,Escaped
65,119,2023-07-25T04,Escaped
170,210,2022-08-10T04,Defeated
131,368,2022-02-28T22,Captured
31,366,2023-07-08T10,Captured
111,329,2021-06-18T01,Escaped
112,230,2022-07-02T11,Escaped
157,119,2022-07-28T06,Escaped
1,295,2021-05-05T05,Defeated
215,361,2023-08-25T01,Escaped
201,142,2021-01-17T21,Captured
68,295,2021-08-15T12,Captured
59,274,2022-06-07T03,Defeated
196,263,2021-07-18T21,Escaped
25,216,2022-06-01T12,Captured
211,349,2022-02-27T12,Captured
188,119,2021-12-18T13,Escaped
168,398,2021-12-13T07,Escaped
100,336,2023-03-03T21,Escaped
137,119,2023-02-02T06,Defeated
140,158,2022-06-14T21,Escaped
142,216,2022-02-18T05,Captured
14,193,2022-04-27T01,Defeated
29,349,2022-02-24T23,Escaped
142,316,2023-07-28T00,Defeated
74,144,2021-05-16T08,Captured
29,129,2023-05-14T05,Captured
55,201,2021-12-12T16,Escaped
3,117,2021-04-10T02,Escaped
15,365,2023-07-14T18,Defeated
217,389,2022-12-06T20,Escaped
177,191,2022-06-22T09,Captured
164,377,2022-09-01T04,Escaped
46,221,2021-08-06T03,Escaped
6,219,2021-01-13T20,Escaped
77,219,2021-01-08T05,Defeated
44,145,2021-07-21T13,Defeated
215,161,2021-10-30T00,Captured
85,149,2022-11-30T12,Defeated
125,358,2022-06-25T23,Captured
88,300,2021-05-22T09,Captured
30,352,2021-09-01T21,Escaped
74,269,2023-06-07T00,Captured
85,388,2022-08-13T20,Escaped
122,235,2021-09-07T18,Escaped
212,126,2021-07-04T20,Captured
92,240,2021-01-30T10,Defeated
65,259,2023-07-31T04,Escaped
22,393,2022-06-19T00,Captured
79,171,2021-08-27T07,Defeated
209,114,2021-11-29T10,Captured
46,246,2023-05-08T21,Captured
72,253,2023-09-10T17,Escaped
205,219,2022-02-16T20,Escaped
212,365,2021-09-07T15,Defeated
126,367,2022-10-15T23,Captured
31,369,2022-04-27T02,Escaped
38,307,2023-07-25T08,Escaped
113,394,2023-02-11T06,Escaped
132,260,2021-11-23T07,Defeated
134,368,2022-12-11T00,Defeated
107,168,2021-02-05T09,Escaped
164,349,2023-06-02T09,Escaped
7,341,2021-11-08T19,Captured
131,238,2022-06-05T13,Escaped
83,305,2022-01-31T17,Captured
88,116,2021-02-26T12,Escaped
79,188,2022-09-18T20,Defeated
206,287,2021-08-30T00,Escaped
38,219,2022-05-27T08,Defeated
69,260,2021-12-20T22,Captured
74,393,2023-08-04T21,Escaped
105,235,2021-07-10T07,Captured
29,224,2022-06-12T17,Captured
157,119,2021-08-31T18,Captured
32,119,2021-03-27T10,Defeated
202,369,2023-07-17T04,Escaped
62,252,2021-11-14T17,Defeated
195,316,2022-12-15T04,Escaped
180,269,2022-04-23T15,Escaped
196,203,2021-02-14T16,Escaped
75,243,2023-08-10T11,Defeated
134,394,2022-10-07T13,Defeated
12,169,2022-03-09T14,Escaped
187,352,2021-06-23T08,Escaped
188,377,2023-04-22T17,Captured
85,177,2022-02-08T23,Defeated
55,207,2022-03-23T03,Captured
211,216,2023-07-06T20,Captured
217,326,2023-06-06T03,Captured
177,312,2022-08-05T19,Captured
29,377,2021-02-18T20,Defeated
82,242,2022-01-16T03,Escaped
94,367,2023-04-13T11,Defeated
109,171,2021-10-09T13,Captured
187,303,2022-11-27T06,Captured
34,295,2022-09-15T09,Defeated
83,349,2021-11-30T19,Captured
109,380,2022-03-27T15,Escaped
15,373,2023-09-05T03,Defeated
113,230,2022-12-23T17,Captured
125,186,2022-08-29T09,Defeated
56,368,2023-05-24T13,Escaped
119,213,2021-01-25T01,Defeated
83,358,2022-02-03T05,Defeated
202,282,2021-08-22T03,Escaped
125,221,2023-09-03T02,Escaped
50,232,2022-11-03T21,Defeated
142,385,2021-07-10T13,Escaped
37,235,2022-09-10T16,Captured
113,287,2021-10-13T00,Escaped
173,191,2021-07-23T15,Escaped
25,206,2021-05-07T00,Defeated
10,364,2021-07-03T16,Defeated
131,321,2022-06-03T18,Captured
7,225,2022-10-23T01,Captured
122,206,2023-08-06T00,Captured
68,242,2022-04-25T02,Escaped
111,235,2023-02-17T04,Captured
74,316,2022-12-05T02,Captured
88,221,2021-05-07T02,Escaped
195,142,2021-10-07T11,Captured
184,144,2023-07-06T10,Defeated
37,352,2021-03-04T12,Defeated
31,252,2021-02-21T23,Defeated
149,243,2021-03-13T23,Captured
15,207,2023-08-24T06,Captured
34,225,2022-03-07T04,Captured
167,291,2022-08-20T20,Defeated
83,166,2021-12-19T19,Captured
125,280,2022-06-24T23,Escaped
177,368,2022-02-02T04,Escaped
49,330,2022-04-28T08,Captured
109,284,2021-11-16T00,Defeated
214,156,2021-05-05T00,Defeated
152,398,2022-01-21T15,Escaped
42,392,2021-01-10T20,Captured
157,156,2022-09-03T18,Captured
206,238,2022-05-24T19,Captured
109,114,2023-07-22T21,Captured
137,382,2022-01-28T01,Escaped
187,162,2021-10-22T02,Escaped
191,300,2023-02-10T10,Escaped
22,210,2021-02-21T20,Defeated
202,196,2022-01-06T17,Escaped
132,345,2021-07-01T06,Escaped
197,259,2021-05-13T14,Captured
30,305,2021-07-09T14,Escaped
146,142,2022-08-28T12,Captured
126,401,2021-10-13T03,Defeated
131,374,2023-03-17T12,Defeated
201,119,2023-03-10T22,Escaped
211,274,2023-02-11T05,Defeated
32,162,2022-07-02T09,Captured
214,298,2023-08-31T03,Captured
163,305,2022-07-03T17,Escaped
69,142,2022-07-04T15,Defeated
215,384,2022-12-03T20,Defeated
155,393,2022-08-17T07,Escaped
137,368,2021-06-27T02,Captured
113,373,2022-09-28T17,Escaped
30,394,2022-06-06T17,Defeated
100,232,2021-01-11T19,Escaped
30,282,2022-10-31T02,Defeated
67,395,2023-06-01T01,Captured
206,169,2021-05-20T21,Escaped
89,374,2023-01-22T07,Escaped
56,269,2022-12-08T14,Defeated
40,392,2021-11-04T03,Captured
176,216,2021-07-26T08,Escaped
79,169,2022-01-01T20,Captured
92,248,2021-09-19T10,Escaped
32,213,2023-07-03T15,Defeated
68,310,2022-06-10T19,Captured
37,295,2021-03-08T04,Captured
89,366,2022-09-15T15,Escaped
92,382,2022-06-28T20,Captured
67,182,2022-11-25T16,Defeated
12,291,2022-12-13T16,Captured
140,330,2021-01-10T22,Defeated
184,260,2021-12-29T11,Defeated
86,184,2022-02-21T02,Escaped
34,384,2023-05-27T04,Captured
146,191,2023-08-01T02,Escaped
68,183,2021-12-13T10,Captured
196,207,2022-10-03T01,Defeated
212,369,2022-04-20T20,Defeated
177,326,2021-04-15T09,Escaped
149,325,2022-12-18T03,Defeated
10,329,2021-06-16T05,Escaped
102,113,2022-07-09T07,Captured
212,145,2021-03-01T01,Captured
137,304,2023-02-21T23,Escaped
30,282,2022-09-17T18,Escaped
184,153,2022-01-02T15,Defeated
25,284,2023-07-25T15,Defeated
44,240,2021-12-06T07,Captured
88,121,2023-03-16T01,Captured
62,162,2023-09-13T02,Captured
209,360,2023-07-21T04,Defeated
212,282,2022-11-06T23,Defeated
46,153,2023-06-06T21,Captured
119,163,2023-04-21T16,Captured
196,358,2022-06-12T15,Escaped
86,129,2022-11-30T09,Escaped
213,168,2022-01-07T12,Escaped
68,304,2021-09-27T00,Defeated
211,145,2023-08-30T12,Captured
206,382,2023-03-11T23,Captured
183,364,2021-07-27T13,Defeated
85,394,2021-06-27T03,Defeated
142,126,2023-08-18T17,Defeated
160,333,2022-10-16T17,Defeated
65,392,2023-01-20T13,Defeated
201,135,2022-12-06T04,Escaped
31,318,2022-05-04T22,Defeated
196,177,2022-12-06T19,Captured
100,330,2022-12-05T15,Defeated
31,349,2021-09-14T10,Escaped
74,392,2022-06-26T16,Escaped
177,323,2022-05-22T10,Defeated
128,140,2021-03-19T11,Escaped
1,227,2021-05-14T10,Defeated
119,364,2021-06-14T20,Defeated
112,344,2021-12-21T22,Escaped
126,307,2022-06-13T21,Escaped
201,288,2023-08-20T16,Escaped
22,300,2022-05-09T01,Captured
77,149,2023-01-21T05,Captured
146,119,2022-07-07T11,Defeated
102,135,2023-06-08T02,Captured
105,248,2023-06-29T19,Captured
102,389,2022-06-30T03,Captured
187,368,2022-08-24T05,Captured
77,121,2022-07-12T10,Escaped
177,221,2021-01-08T14,Captured
92,232,2021-06-14T02,Captured
157,207,2022-06-17T00,Defeated
125,291,2023-05-02T19,Escaped
30,321,2023-04-22T21,Escaped
122,392,2021-05-12T10,Captured
168,263,2023-09-09T16,Captured
19,277,2023-02-07T22,Defeated
183,374,2023-03-21T07,Escaped
97,149,2023-06-15T05,Escaped
112,394,2021-01-10T03,Defeated
122,366,2021-12-15T11,Escaped
102,259,2023-05-22T00,Captured
18,144,2021-08-16T02,Escaped
163,277,2021-07-15T22,Captured
155,260,2022-02-16T22,Defeated
198,168,2023-06-01T00,Captured
180,203,2021-09-19T00,Defeated
116,385,2022-08-22T19,Defeated
72,119,2023-08-25T07,Defeated
89,344,2021-06-11T19,Captured
201,329,2023-03-27T17,Escaped
1,186,2021-07-21T09,Escaped
6,291,2021-06-11T06,Escaped
155,304,2023-07-02T07,Captured
192,231,2023-09-04T04,Captured
15,168,2022-07-09T10,Captured
192,137,2022-12-20T00,Defeated
163,142,2022-11-07T22,Escaped
31,198,2022-02-19T17,Escaped
22,177,2021-08-09T19,Captured
173,158,2023-05-29T08,Captured
137,294,2023-05-18T06,Captured
42,358,2023-01-26T17,Escaped
38,380,2021-12-08T23,Captured
86,369,2023-09-09T19,Defeated
83,224,2021-07-31T08,Defeated
68,158,2021-10-31T18,Defeated
27,372,2021-11-12T16,Captured
105,353,2022-05-28T17,Captured
49,192,2023-05-10T04,Escaped
119,312,2023-05-06T03,Defeated
12,213,2022-02-07T17,Captured
18,323,2021-08-03T09,Defeated
188,158,2022-11-15T05,Captured
30,119,2021-07-16T07,Defeated
201,188,2023-08-09T01,Escaped
168,188,2021-08-25T07,Escaped
62,137,2021-12-20T22,Captured
15,367,2022-09-20T16,Defeated
105,333,2022-09-13T14,Escaped
31,330,2023-04-19T13,Defeated
119,393,2021-08-16T07,Captured
167,392,2023-02-08T10,Escaped
44,277,2021-07-26T17,Escaped
83,124,2023-08-04T06,Escaped
32,113,2022-10-05T04,Captured
79,174,2023-05-25T08,Captured
85,392,2022-12-21T21,Escaped
202,294,2022-08-28T01,Escaped
205,259,2022-07-20T23,Defeated
157,113,2021-12-26T10,Escaped
119,227,2021-01-28T13,Captured
68,149,2021-07-24T06,Captured
56,353,2022-01-25T21,Defeated
205,213,2022-07-12T04,Captured
149,303,2022-07-21T20,Captured
15,209,2021-02-15T10,Defeated
30,129,2021-01-07T18,Captured
37,184,2021-04-02T22,Escaped
3,149,2022-11-17T13,Defeated
163,206,2022-07-27T15,Captured
32,295,2022-08-13T12,Escaped
149,182,2021-03-12T18,Escaped
31,238,2021-05-28T14,Captured
209,353,2022-01-23T10,Defeated
55,326,2022-04-21T08,Escaped
102,295,2023-01-29T19,Defeated
209,361,2022-09-15T04,Captured
69,240,2021-08-19T15,Escaped
97,192,2023-09-12T22,Captured
27,300,2022-06-11T05,Defeated
157,366,2022-10-03T08,Defeated
214,393,2021-04-15T21,Escaped
10,353,2022-04-26T22,Defeated
66,252,2022-10-04T12,Escaped
176,184,2022-01-01T14,Defeated
140,144,2021-12-30T03,Defeated
59,171,2022-11-24T04,Captured
92,385,2023-01-16T10,Escaped
102,230,2021-04-03T22,Defeated
77,358,2021-02-12T07,Defeated
149,177,2021-05-26T01,Captured
83,366,2023-03-20T11,Captured
167,368,2023-04-23T11,Escaped
25,346,2021-05-17T10,Defeated
86,116,2021-04-23T06,Escaped
131,184,2022-09-11T16,Escaped
49,345,2021-01-12T06,Escaped
144,250,2022-08-15T14,Defeated
75,213,2021-11-14T10,Escaped
206,398,2022-12-19T09,Escaped
89,230,2023-03-22T19,Captured
197,305,2022-03-27T07,Escaped
170,140,2022-05-21T22,Captured
168,298,2021-02-28T10,Captured
192,321,2021-08-16T02,Defeated
202,144,2021-02-13T21,Captured
82,266,2022-03-02T01,Captured
131,250,2021-05-24T09,Defeated
88,318,2022-03-03T01,Captured
112,186,2022-06-21T03,Captured
116,221,2023-04-27T05,Escaped
176,243,2021-07-11T02,Defeated
46,365,2022-07-07T19,Escaped
155,314,2021-04-23T22,Defeated
55,346,2022-08-27T10,Captured
46,232,2021-04-10T08,Captured
77,156,2023-05-27T21,Captured
180,192,2021-07-31T23,Escaped
205,252,2021-12-28T22,Escaped
167,119,2021-10-11T19,Escaped
192,129,2021-04-04T04,Escaped
37,256,2022-01-24T17,Escaped
134,142,2023-04-10T15,Escaped
49,148,2021-09-01T18,Escaped
92,232,2023-01-27T13,Captured
116,358,2021-11-25T00,Captured
19,349,2021-01-16T16,Defeated
44,326,2023-03-19T10,Captured
167,253,2023-08-16T02,Defeated
128,272,2021-05-26T18,Defeated
217,183,2023-08-05T19,Captured
192,307,2021-04-05T11,Defeated
128,186,2022-01-19T13,Captured
109,259,2022-12-02T20,Escaped
42,366,2023-04-20T21,Captured
131,266,2021-03-06T02,Captured
176,305,2021-06-18T17,Defeated
128,188,2023-03-19T21,Escaped
168,352,2022-06-12T11,Captured
32,209,2021-04-28T08,Escaped
7,203,2021-12-08T18,Defeated
187,346,2022-01-11T11,Escaped
86,344,2021-05-19T18,Escaped
192,206,2021-07-03T08,Defeated
42,263,2023-03-03T14,Escaped
155,209,2021-02-05T20,Captured
128,198,2021-02-21T11,Captured
109,358,2023-04-12T01,Escaped
25,191,2023-04-16T11,Captured
146,243,2023-01-13T08,Captured
128,210,2021-06-23T15,Defeated
31,174,2022-09-20T12,Defeated
74,368,2021-02-09T23,Defeated
62,219,2022-01-12T00,Defeated
55,209,2022-01-01T13,Captured
97,193,2022-10-25T10,Defeated
89,269,2023-06-04T20,Captured
183,326,2021-01-13T01,Captured
25,242,2023-06-21T23,Defeated
1,168,2023-03-26T11,Escaped
176,325,2021-07-23T18,Captured
184,253,2022-09-29T19,Captured
198,219,2021-01-20T09,Captured
142,356,2022-12-08T17,Defeated
53,277,2023-09-11T08,Defeated
27,135,2023-08-01T17,Escaped
85,117,2023-02-26T14,Captured
79,300,2022-08-01T16,Captured
170,392,2023-05-11T02,Captured
46,337,2021-05-03T00,Escaped
134,198,2021-04-22T15,Escaped
29,196,2022-12-04T14,Captured
146,344,2022-06-24T11,Captured
188,235,2021-05-24T13,Escaped
3,388,2021-03-02T14,Escaped
12,291,2021-12-17T04,Escaped
1,303,2021-08-31T05,Defeated
50,231,2022-07-12T15,Captured
79,394,2023-08-01T13,Escaped
10,219,2023-01-03T12,Defeated
116,282,2021-01-27T09,Defeated
105,266,2021-03-08T10,Captured
197,142,2021-08-04T06,Captured
160,280,2022-08-28T17,Escaped
155,207,2022-02-23T17,Captured
107,291,2023-08-14T15,Captured
86,119,2023-06-13T02,Escaped
160,280,2021-06-06T20,Captured
12,345,2023-02-28T10,Defeated
164,314,2021-10-16T13,Captured
72,352,2023-05-31T22,Captured
100,341,2023-08-25T20,Defeated
149,209,2023-04-22T12,Captured
142,288,2021-05-11T22,Captured
168,209,2021-09-05T10,Escaped
184,169,2022-02-23T08,Defeated
144,368,2023-04-08T05,Captured
211,242,2022-12-09T13,Captured
198,216,2021-04-29T21,Captured
25,361,2021-05-17T03,Captured
168,116,2023-07-19T23,Defeated
19,340,2021-08-29T07,Defeated
125,129,2023-05-12T07,Captured
119,203,2023-03-07T10,Captured
66,163,2023-08-15T01,Defeated
213,374,2022-01-09T03,Captured
30,329,2021-11-19T09,Escaped
132,140,2021-11-20T02,Captured
202,185,2023-04-19T20,Escaped
202,349,2021-06-10T13,Captured
31,224,2022-04-01T01,Defeated
85,206,2022-06-11T01,Captured
12,392,2022-01-06T05,Escaped
69,380,2021-08-05T06,Defeated
137,201,2022-03-30T09,Escaped
137,392,2023-04-10T12,Escaped
42,332,2022-01-26T18,Escaped
105,388,2022-03-05T17,Defeated
6,395,2021-06-01T12,Escaped
137,373,2021-09-28T00,Captured
146,277,2021-03-15T14,Escaped
86,377,2023-06-20T06,Defeated
14,281,2021-09-05T02,Captured
14,332,2023-04-27T03,Defeated
25,113,2023-05-14T07,Escaped
126,145,2023-07-16T09,Escaped
30,389,2022-04-23T21,Captured
105,129,2021-03-26T01,Escaped
132,377,2022-04-08T03,Captured
125,224,2023-02-22T18,Escaped
12,266,2022-08-08T17,Defeated
195,369,2023-03-25T09,Captured
112,198,2022-12-21T16,Escaped
157,231,2023-06-05T04,Escaped
215,174,2022-09-05T23,Defeated
94,169,2022-02-07T10,Escaped
164,142,2022-05-18T20,Captured
188,225,2023-05-28T09,Escaped
111,380,2021-08-26T09,Escaped
212,401,2021-09-28T18,Defeated
195,117,2023-07-28T17,Defeated
37,225,2022-12-29T06,Escaped
191,169,2021-04-27T07,Defeated
30,161,2023-07-16T23,Captured
14,353,2021-07-12T09,Escaped
111,156,2023-07-15T01,Escaped
168,113,2021-06-29T21,Defeated
66,369,2021-12-31T06,Captured
170,188,2021-03-11T18,Captured
44,131,2023-02-18T14,Defeated
142,295,2023-08-02T05,Defeated
40,235,2021-05-16T14,Defeated
112,225,2022-12-12T17,Defeated
68,263,2023-05-23T17,Escaped
128,323,2022-06-26T23,Defeated
191,243,2021-09-02T05,Captured
46,124,2023-05-12T01,Captured
14,196,2022-11-14T11,Defeated
29,389,2023-09-01T01,Captured
34,238,2022-04-20T04,Escaped
66,216,2023-07-24T21,Escaped
157,168,2023-08-18T01,Captured
111,395,2021-11-30T12,Captured
211,184,2023-04-21T02,Captured
202,150,2022-03-15T17,Escaped
40,171,2021-05-22T05,Captured
59,321,2021-11-28T23,Defeated
102,248,2022-02-08T13,Defeated
119,303,2023-04-09T02,Escaped
31,124,2021-08-06T00,Escaped
187,256,2021-01-21T10,Captured
188,367,2021-06-30T03,Defeated
3,360,2023-07-21T23,Defeated
209,269,2022-11-22T17,Defeated
107,183,2022-07-08T02,Escaped
65,349,2023-05-06T09,Defeated
160,366,2022-07-14T15,Defeated
163,345,2023-08-20T20,Defeated
77,356,2022-03-19T12,Defeated
116,361,2022-06-20T18,Captured
3,250,2022-04-13T19,Captured
144,210,2023-01-30T09,Escaped
119,303,2023-05-20T04,Escaped
100,158,2021-01-26T21,Escaped
25,344,2023-03-30T21,Escaped
164,401,2023-01-31T20,Escaped
183,216,2023-07-27T03,Defeated
34,310,2023-08-09T04,Captured
128,329,2021-06-14T08,Escaped
100,207,2022-08-02T14,Captured
146,146,2023-07-21T07,Captured
111,398,2021-02-10T12,Captured
132,196,2021-07-22T06,Captured
132,401,2022-08-04T23,Defeated
131,146,2023-03-31T19,Escaped
12,166,2023-05-02T05,Captured
157,366,2023-07-09T16,Captured
74,221,2022-07-01T12,Captured
144,119,2023-01-16T11,Defeated
212,326,2021-12-15T05,Escaped
146,250,2023-01-02T09,Escaped
75,326,2022-10-22T06,Escaped
163,326,2021-08-10T04,Captured
100,280,2023-03-04T15,Escaped
173,361,2023-03-09T12,Escaped
137,364,2021-01-25T16,Escaped
40,260,2021-07-22T14,Captured
183,203,2022-12-02T22,Defeated
137,162,2021-01-17T20,Captured
3,203,2022-05-16T02,Captured
77,288,2022-08-20T06,Escaped
122,318,2021-04-09T07,Captured
137,287,2021-12-04T02,Defeated
170,318,2021-05-10T00,Captured
40,230,2021-11-26T06,Captured
196,140,2021-06-14T08,Defeated
38,193,2021-10-09T15,Escaped
205,142,2023-05-08T16,Captured
195,121,2021-03-25T09,Defeated
18,206,2022-09-06T05,Escaped
112,119,2023-01-23T12,Defeated
53,377,2022-06-01T14,Defeated
180,114,2021-11-03T09,Escaped
146,358,2023-01-16T17,Escaped
88,184,2022-05-01T10,Captured
119,367,2022-05-15T02,Escaped
10,171,2023-07-16T03,Escaped
149,316,2022-07-24T19,Escaped
65,341,2021-02-26T10,Captured
192,113,2023-06-15T15,Defeated
173,177,2023-03-29T03,Defeated
79,216,2023-06-26T14,Captured
22,341,2022-11-25T03,Defeated
72,113,2023-06-08T18,Escaped
30,282,2023-04-14T00,Captured
83,250,2023-06-12T13,Escaped
15,186,2021-01-07T13,Defeated
164,210,2022-11-13T05,Escaped
198,349,2023-09-12T22,Defeated
131,140,2023-07-23T11,Captured
14,382,2021-02-02T22,Escaped
155,369,2022-09-25T21,Escaped
212,353,2021-06-19T21,Escaped
86,153,2021-08-28T10,Captured
146,238,2021-07-12T03,Captured
206,135,2021-08-19T02,Escaped
215,163,2022-03-15T13,Captured
167,131,2023-04-06T14,Escaped
14,316,2022-09-15T22,Escaped
31,186,2022-10-16T09,Escaped
183,191,2023-08-04T04,Defeated
144,225,2021-08-13T19,Captured
214,300,2021-07-19T06,Escaped
85,191,2022-11-03T00,Defeated
188,282,2021-12-23T16,Escaped
177,325,2023-05-11T14,Defeated
6,316,2022-06-15T14,Escaped
198,269,2022-02-27T15,Captured
46,210,2023-04-25T07,Captured
152,186,2022-07-10T08,Escaped
86,133,2021-05-14T05,Defeated
77,198,2021-04-30T00,Escaped
126,307,2022-04-16T09,Captured
15,340,2021-08-02T02,Captured
214,326,2023-03-17T23,Escaped
213,284,2022-08-01T11,Defeated
192,318,2021-10-29T15,Escaped
192,358,2021-03-12T09,Captured
