npc_id,question_id,timestamp,value
273,164,2021-01-01T03,Ended Conversation
143,162,2021-06-11T07,Ended Conversation
139,216,2021-07-12T20,Started Conversation
72,177,2022-11-15T08,Started Conversation
274,3,2021-02-15T15,Started Conversation
124,170,2023-07-29T15,Ended Conversation
100,165,2022-08-03T04,Ended Conversation
190,187,2021-08-19T12,Started Conversation
140,206,2023-06-19T20,Ended Conversation
158,3,2023-03-08T11,Started Conversation
136,214,2023-02-21T20,Started Conversation
26,123,2021-01-18T19,Started Conversation
180,44,2022-01-10T13,Started Conversation
242,172,2023-04-18T03,Ended Conversation
235,162,2023-07-21T15,Started Conversation
301,93,2021-05-19T06,Ended Conversation
55,41,2023-01-27T13,Ended Conversation
224,206,2021-07-13T05,Started Conversation
123,47,2023-03-17T07,Started Conversation
277,3,2021-01-09T09,Ended Conversation
180,226,2021-06-06T20,Ended Conversation
67,41,2021-05-14T01,Ended Conversation
308,110,2021-02-09T04,Started Conversation
100,39,2021-03-27T23,Started Conversation
246,222,2022-06-26T08,Started Conversation
145,108,2021-05-14T08,Ended Conversation
339,99,2022-02-20T06,Started Conversation
106,177,2021-04-18T03,Started Conversation
337,129,2023-09-01T15,Started Conversation
49,99,2023-08-10T19,Started Conversation
58,190,2022-09-26T16,Ended Conversation
340,223,2022-03-28T12,Ended Conversation
339,93,2023-03-19T23,Ended Conversation
196,159,2023-02-18T16,Ended Conversation
261,99,2021-09-05T17,Ended Conversation
308,187,2022-08-19T06,Started Conversation
281,101,2021-06-06T06,Started Conversation
158,164,2021-07-10T07,Ended Conversation
342,110,2022-08-10T17,Ended Conversation
292,120,2022-03-01T05,Ended Conversation
297,243,2021-06-24T20,Started Conversation
330,43,2022-06-13T22,Ended Conversation
254,139,2023-07-07T09,Ended Conversation
48,234,2022-09-23T15,Ended Conversation
211,172,2022-06-16T09,Ended Conversation
273,52,2022-03-07T09,Ended Conversation
259,93,2022-10-28T03,Ended Conversation
296,22,2022-12-18T10,Ended Conversation
386,105,2022-07-04T01,Started Conversation
204,51,2022-06-12T18,Started Conversation
3,71,2021-05-17T11,Started Conversation
98,215,2022-09-09T04,Ended Conversation
211,63,2021-07-15T17,Started Conversation
183,114,2022-02-17T06,Ended Conversation
380,217,2023-08-21T11,Ended Conversation
78,95,2021-08-04T07,Ended Conversation
326,217,2021-09-21T19,Started Conversation
213,30,2023-08-15T06,Ended Conversation
333,18,2022-07-12T21,Started Conversation
12,3,2023-06-24T02,Ended Conversation
347,153,2023-05-03T00,Started Conversation
340,41,2021-05-25T13,Started Conversation
239,148,2022-08-25T21,Started Conversation
260,10,2021-02-07T22,Started Conversation
289,15,2022-06-27T13,Started Conversation
35,15,2021-12-07T16,Ended Conversation
140,175,2022-06-28T08,Started Conversation
297,113,2023-02-05T09,Ended Conversation
166,108,2022-09-18T11,Ended Conversation
43,199,2023-01-22T00,Started Conversation
344,200,2023-09-06T14,Started Conversation
239,33,2021-09-21T11,Ended Conversation
29,226,2022-04-26T14,Started Conversation
340,50,2021-09-05T09,Started Conversation
313,172,2022-11-10T08,Started Conversation
49,93,2022-03-25T16,Ended Conversation
231,33,2021-12-17T02,Ended Conversation
359,120,2021-08-29T21,Ended Conversation
370,48,2022-02-22T08,Started Conversation
70,54,2022-01-12T06,Ended Conversation
304,82,2023-08-01T08,Started Conversation
169,7,2022-07-09T13,Ended Conversation
173,63,2022-07-11T13,Ended Conversation
182,214,2023-05-14T22,Started Conversation
61,12,2023-07-02T05,Started Conversation
148,99,2022-05-07T09,Started Conversation
173,168,2021-06-14T10,Started Conversation
261,198,2021-07-04T18,Started Conversation
339,91,2021-09-14T05,Ended Conversation
82,97,2022-03-02T09,Ended Conversation
254,150,2022-01-23T10,Ended Conversation
221,223,2021-01-24T10,Ended Conversation
265,48,2021-01-20T13,Started Conversation
382,196,2021-03-07T01,Started Conversation
64,182,2023-02-08T12,Started Conversation
220,123,2021-12-18T05,Ended Conversation
298,155,2022-09-12T19,Ended Conversation
24,45,2022-02-26T13,Started Conversation
297,18,2021-10-09T12,Ended Conversation
31,6,2021-03-29T20,Started Conversation
215,234,2022-06-30T13,Ended Conversation
356,65,2023-05-04T14,Ended Conversation
337,133,2021-07-25T10,Started Conversation
271,7,2022-02-07T06,Ended Conversation
340,174,2021-08-17T19,Ended Conversation
362,151,2021-01-24T08,Started Conversation
292,227,2022-01-16T19,Ended Conversation
193,113,2021-12-06T04,Ended Conversation
8,45,2021-09-13T04,Ended Conversation
280,133,2021-03-30T09,Started Conversation
293,129,2021-03-22T07,Ended Conversation
166,239,2021-12-23T12,Ended Conversation
347,45,2021-10-11T08,Started Conversation
220,106,2021-05-07T12,Ended Conversation
217,44,2021-08-30T13,Ended Conversation
306,145,2021-05-30T03,Ended Conversation
337,170,2022-12-27T11,Started Conversation
120,48,2021-05-19T01,Started Conversation
42,120,2021-11-14T14,Ended Conversation
130,113,2023-09-05T12,Ended Conversation
249,108,2022-12-11T22,Ended Conversation
301,208,2021-06-01T02,Ended Conversation
231,110,2022-02-22T00,Ended Conversation
320,88,2021-05-23T18,Started Conversation
220,108,2021-10-20T19,Started Conversation
205,45,2022-04-20T22,Ended Conversation
124,63,2023-07-25T21,Ended Conversation
93,58,2022-09-15T22,Ended Conversation
124,172,2021-07-03T21,Started Conversation
22,243,2022-12-24T20,Started Conversation
8,36,2021-11-29T04,Ended Conversation
169,99,2022-04-26T21,Started Conversation
11,15,2023-07-23T02,Started Conversation
154,85,2023-04-16T09,Ended Conversation
205,182,2021-04-26T23,Started Conversation
148,55,2022-05-16T23,Ended Conversation
261,255,2021-08-06T17,Ended Conversation
326,211,2021-02-08T05,Ended Conversation
254,21,2021-11-06T18,Ended Conversation
186,106,2021-02-04T08,Ended Conversation
287,60,2021-01-04T06,Started Conversation
304,240,2021-08-25T12,Started Conversation
72,55,2023-06-19T09,Ended Conversation
242,106,2021-04-11T14,Started Conversation
151,227,2023-01-17T18,Started Conversation
344,6,2022-10-30T14,Started Conversation
344,83,2022-04-03T09,Started Conversation
206,166,2022-05-23T00,Started Conversation
160,230,2022-03-28T13,Started Conversation
305,12,2022-11-04T04,Started Conversation
6,45,2022-03-07T17,Started Conversation
173,217,2021-12-08T11,Ended Conversation
271,177,2022-06-11T15,Started Conversation
43,200,2023-05-24T14,Ended Conversation
198,55,2021-03-07T13,Started Conversation
132,43,2023-06-10T16,Ended Conversation
304,214,2022-10-09T03,Started Conversation
117,10,2021-02-07T06,Ended Conversation
308,153,2021-03-26T18,Ended Conversation
284,83,2021-12-16T01,Ended Conversation
386,131,2021-08-27T17,Ended Conversation
289,153,2022-08-02T03,Started Conversation
373,227,2023-04-29T01,Started Conversation
58,97,2023-07-19T01,Ended Conversation
305,3,2022-06-04T23,Ended Conversation
89,235,2022-08-14T07,Started Conversation
14,220,2021-01-03T13,Started Conversation
100,196,2021-08-18T20,Started Conversation
206,145,2022-03-07T01,Ended Conversation
78,129,2022-03-27T20,Ended Conversation
323,207,2021-05-01T12,Started Conversation
342,41,2021-05-03T18,Started Conversation
347,31,2021-01-22T14,Ended Conversation
265,144,2021-05-29T12,Started Conversation
103,157,2023-08-11T12,Ended Conversation
386,33,2022-02-03T04,Started Conversation
16,15,2021-06-30T13,Started Conversation
370,148,2021-06-27T15,Ended Conversation
206,133,2021-01-05T12,Ended Conversation
60,216,2021-02-05T19,Started Conversation
323,217,2021-05-10T03,Started Conversation
98,207,2023-09-12T01,Started Conversation
173,162,2022-04-10T10,Ended Conversation
386,60,2021-08-27T20,Ended Conversation
306,174,2021-08-12T12,Started Conversation
186,228,2022-09-23T01,Ended Conversation
333,180,2021-09-29T14,Ended Conversation
296,71,2021-06-24T09,Ended Conversation
172,38,2023-08-17T23,Ended Conversation
35,39,2021-02-12T17,Started Conversation
313,60,2021-04-27T05,Started Conversation
12,200,2023-08-01T21,Started Conversation
330,78,2022-01-03T10,Started Conversation
317,54,2022-04-06T12,Started Conversation
103,46,2023-02-22T02,Ended Conversation
226,10,2022-10-30T03,Ended Conversation
173,185,2023-05-26T17,Started Conversation
338,54,2021-10-30T23,Started Conversation
41,74,2022-02-02T22,Started Conversation
86,25,2021-05-30T03,Ended Conversation
224,41,2021-01-05T15,Ended Conversation
215,240,2023-07-05T11,Started Conversation
35,216,2022-04-12T03,Ended Conversation
298,185,2022-04-16T09,Started Conversation
190,125,2023-04-11T20,Ended Conversation
178,115,2022-02-09T21,Started Conversation
15,99,2022-12-05T18,Ended Conversation
226,162,2022-08-24T11,Ended Conversation
373,79,2022-09-06T23,Started Conversation
34,251,2022-06-28T02,Ended Conversation
347,164,2022-10-10T16,Started Conversation
8,50,2023-03-14T07,Ended Conversation
352,90,2023-01-12T09,Ended Conversation
339,246,2022-03-17T04,Ended Conversation
49,10,2023-01-22T07,Ended Conversation
215,139,2023-07-21T07,Ended Conversation
12,165,2022-02-14T20,Started Conversation
330,139,2022-08-19T02,Ended Conversation
337,58,2021-05-30T12,Started Conversation
124,251,2022-06-19T20,Started Conversation
1,190,2021-03-06T14,Started Conversation
60,91,2023-01-28T00,Ended Conversation
31,63,2022-12-30T04,Ended Conversation
34,207,2021-09-20T06,Ended Conversation
330,95,2022-07-15T15,Ended Conversation
51,10,2022-08-14T01,Ended Conversation
150,38,2021-01-09T08,Ended Conversation
297,44,2022-08-20T00,Ended Conversation
183,251,2021-12-15T02,Started Conversation
215,46,2021-01-27T07,Ended Conversation
293,108,2021-09-10T01,Ended Conversation
246,228,2021-08-10T15,Ended Conversation
221,179,2022-02-08T01,Started Conversation
148,99,2021-07-12T05,Started Conversation
53,121,2023-07-01T17,Started Conversation
356,85,2022-03-15T21,Started Conversation
120,141,2023-04-07T13,Started Conversation
135,50,2023-03-16T02,Started Conversation
155,157,2022-08-06T14,Ended Conversation
386,215,2023-04-05T21,Started Conversation
81,180,2022-09-10T18,Started Conversation
274,91,2023-03-29T06,Started Conversation
328,217,2022-07-29T23,Ended Conversation
377,113,2021-05-21T00,Ended Conversation
289,97,2022-05-08T05,Started Conversation
48,12,2022-06-11T03,Started Conversation
229,83,2021-09-12T07,Started Conversation
259,215,2021-06-29T05,Started Conversation
245,153,2023-07-15T06,Started Conversation
283,232,2022-08-03T14,Ended Conversation
348,214,2022-10-01T12,Started Conversation
35,165,2022-05-24T17,Ended Conversation
162,148,2022-11-26T14,Ended Conversation
155,182,2022-11-11T16,Started Conversation
43,196,2021-02-12T22,Started Conversation
336,33,2023-07-16T08,Started Conversation
6,196,2021-12-21T05,Ended Conversation
48,3,2021-03-08T03,Started Conversation
175,28,2022-02-20T19,Ended Conversation
165,139,2022-12-03T20,Ended Conversation
306,222,2022-10-19T01,Ended Conversation
384,93,2022-09-21T00,Started Conversation
136,95,2022-10-26T05,Started Conversation
211,246,2022-07-16T19,Ended Conversation
78,30,2022-08-15T12,Ended Conversation
130,170,2023-04-28T23,Ended Conversation
30,105,2022-03-13T19,Started Conversation
78,153,2023-05-12T17,Started Conversation
19,164,2021-10-17T10,Ended Conversation
281,165,2021-07-03T23,Started Conversation
11,207,2023-06-02T15,Ended Conversation
8,234,2021-01-18T09,Started Conversation
55,71,2021-08-28T20,Ended Conversation
338,235,2023-01-24T16,Started Conversation
127,114,2023-07-10T05,Started Conversation
362,127,2023-02-24T08,Ended Conversation
130,254,2023-02-13T04,Started Conversation
150,28,2023-04-09T08,Started Conversation
234,198,2023-03-24T09,Started Conversation
338,232,2021-04-22T18,Started Conversation
136,193,2023-04-05T05,Ended Conversation
200,129,2022-08-06T14,Ended Conversation
205,93,2023-03-12T18,Started Conversation
89,214,2023-07-28T09,Ended Conversation
26,33,2023-08-06T05,Started Conversation
301,31,2022-06-10T07,Started Conversation
43,88,2022-03-15T22,Ended Conversation
359,179,2022-03-10T14,Started Conversation
103,235,2022-05-26T22,Started Conversation
260,150,2021-07-29T23,Started Conversation
95,108,2023-01-10T20,Ended Conversation
176,159,2021-09-12T11,Ended Conversation
183,115,2022-01-09T08,Started Conversation
26,85,2023-06-22T10,Started Conversation
173,206,2021-01-20T18,Ended Conversation
273,136,2022-03-22T10,Ended Conversation
1,50,2022-07-08T22,Started Conversation
62,30,2022-03-31T00,Ended Conversation
115,228,2021-04-24T18,Ended Conversation
145,125,2023-02-22T18,Started Conversation
187,203,2023-03-30T19,Started Conversation
215,36,2021-11-28T03,Started Conversation
370,157,2022-03-06T06,Ended Conversation
186,185,2022-02-06T11,Started Conversation
301,79,2023-05-19T11,Started Conversation
348,215,2023-01-23T17,Ended Conversation
337,239,2021-01-13T18,Started Conversation
75,108,2022-01-23T22,Ended Conversation
12,232,2023-04-27T13,Ended Conversation
208,54,2021-08-11T02,Started Conversation
373,148,2021-04-07T18,Started Conversation
320,187,2022-07-12T02,Started Conversation
373,41,2021-04-14T02,Started Conversation
16,28,2021-05-22T03,Ended Conversation
226,115,2023-07-08T08,Started Conversation
308,208,2021-11-10T11,Ended Conversation
109,91,2022-11-05T09,Started Conversation
173,157,2023-02-09T05,Ended Conversation
293,115,2022-03-07T02,Ended Conversation
86,187,2023-02-23T17,Started Conversation
169,162,2021-03-19T19,Started Conversation
1,101,2021-01-29T00,Ended Conversation
370,239,2023-05-24T03,Started Conversation
172,227,2021-09-22T03,Started Conversation
339,193,2023-03-31T23,Started Conversation
289,211,2021-05-21T20,Started Conversation
311,54,2022-02-19T05,Started Conversation
301,25,2021-03-11T05,Started Conversation
3,180,2022-02-19T03,Started Conversation
151,120,2023-01-13T11,Started Conversation
351,39,2022-07-30T00,Started Conversation
175,234,2022-02-13T14,Started Conversation
108,54,2021-03-02T04,Ended Conversation
11,120,2023-04-30T01,Started Conversation
130,7,2022-04-10T14,Ended Conversation
108,50,2023-07-07T22,Ended Conversation
365,175,2022-12-25T00,Ended Conversation
320,7,2022-06-08T08,Started Conversation
42,90,2022-05-29T18,Ended Conversation
72,30,2022-02-27T02,Ended Conversation
67,254,2022-10-07T14,Ended Conversation
254,43,2022-05-12T11,Started Conversation
296,41,2022-01-12T19,Started Conversation
16,155,2022-03-30T07,Ended Conversation
317,45,2021-04-13T06,Started Conversation
22,246,2023-04-21T00,Ended Conversation
173,43,2022-06-14T01,Ended Conversation
231,31,2023-08-02T22,Started Conversation
120,88,2022-01-14T03,Ended Conversation
268,22,2021-05-21T10,Started Conversation
342,65,2021-03-19T08,Ended Conversation
12,196,2022-03-11T10,Ended Conversation
359,234,2021-02-07T15,Ended Conversation
245,60,2021-06-11T21,Started Conversation
182,131,2022-01-14T09,Started Conversation
313,208,2022-05-13T16,Ended Conversation
333,139,2022-11-06T13,Started Conversation
224,123,2021-05-16T12,Ended Conversation
95,141,2022-05-27T08,Started Conversation
311,82,2023-06-30T07,Started Conversation
19,254,2023-03-08T23,Ended Conversation
271,165,2022-04-12T23,Started Conversation
140,227,2021-05-18T19,Started Conversation
245,33,2022-05-30T14,Ended Conversation
217,214,2021-02-20T15,Ended Conversation
252,251,2021-10-17T09,Ended Conversation
148,33,2021-12-13T08,Ended Conversation
386,106,2021-09-09T16,Ended Conversation
297,127,2023-04-15T11,Started Conversation
95,180,2021-01-28T07,Ended Conversation
249,215,2021-11-27T23,Ended Conversation
125,145,2022-03-27T08,Ended Conversation
1,190,2021-12-30T22,Started Conversation
115,105,2021-04-25T21,Ended Conversation
100,185,2022-05-21T03,Started Conversation
12,52,2022-05-28T15,Started Conversation
41,177,2023-07-01T06,Started Conversation
239,200,2021-11-20T03,Started Conversation
355,103,2023-08-18T06,Ended Conversation
239,28,2022-03-05T01,Started Conversation
86,196,2021-01-14T08,Started Conversation
287,207,2022-10-24T16,Started Conversation
335,43,2022-10-01T20,Started Conversation
235,129,2021-02-12T19,Started Conversation
205,55,2021-06-27T06,Ended Conversation
136,36,2022-08-19T05,Started Conversation
377,177,2022-09-01T01,Ended Conversation
304,166,2021-07-30T23,Ended Conversation
115,150,2022-10-14T01,Ended Conversation
60,10,2022-01-19T15,Started Conversation
365,110,2021-05-03T02,Started Conversation
260,243,2022-04-02T15,Started Conversation
43,208,2022-10-19T16,Started Conversation
180,7,2022-07-31T22,Ended Conversation
175,110,2021-07-06T05,Ended Conversation
169,153,2023-09-09T02,Started Conversation
211,228,2021-02-16T15,Started Conversation
256,21,2022-04-14T00,Started Conversation
109,168,2021-10-23T11,Ended Conversation
320,222,2021-12-24T15,Started Conversation
376,58,2022-12-15T23,Started Conversation
221,106,2021-03-17T16,Ended Conversation
46,101,2022-02-19T22,Ended Conversation
67,83,2022-02-08T21,Started Conversation
239,6,2021-10-02T04,Ended Conversation
296,108,2021-04-11T01,Ended Conversation
301,235,2021-12-13T13,Started Conversation
365,199,2021-04-08T11,Ended Conversation
93,203,2023-04-29T19,Started Conversation
386,55,2021-12-12T20,Ended Conversation
53,131,2021-01-26T08,Ended Conversation
11,43,2021-09-23T14,Started Conversation
205,175,2022-11-12T07,Started Conversation
215,175,2023-01-02T01,Ended Conversation
235,207,2022-10-05T19,Ended Conversation
248,196,2022-02-04T23,Ended Conversation
306,74,2022-12-26T00,Started Conversation
252,182,2022-04-17T03,Started Conversation
370,115,2021-07-16T21,Ended Conversation
53,6,2021-10-18T19,Started Conversation
78,22,2022-03-22T20,Ended Conversation
280,48,2023-03-23T06,Ended Conversation
178,63,2022-11-29T20,Ended Conversation
182,28,2023-01-21T15,Ended Conversation
58,97,2022-11-11T01,Started Conversation
323,155,2021-08-16T01,Started Conversation
320,131,2023-04-21T14,Ended Conversation
64,106,2021-12-07T11,Started Conversation
51,206,2021-05-20T03,Started Conversation
187,249,2023-07-27T05,Ended Conversation
63,187,2022-02-25T11,Started Conversation
43,85,2023-01-13T18,Ended Conversation
351,165,2021-06-19T01,Started Conversation
73,243,2022-12-20T09,Started Conversation
64,125,2023-01-21T14,Ended Conversation
273,185,2021-03-16T04,Started Conversation
60,159,2022-10-23T02,Started Conversation
328,21,2021-02-04T12,Started Conversation
15,168,2023-05-03T04,Ended Conversation
386,77,2023-02-12T21,Started Conversation
335,48,2022-11-25T08,Started Conversation
123,105,2021-10-04T14,Ended Conversation
72,28,2023-01-03T19,Ended Conversation
348,208,2021-08-13T07,Started Conversation
61,52,2023-03-18T03,Ended Conversation
123,78,2021-04-30T19,Started Conversation
339,145,2022-03-31T12,Started Conversation
292,226,2023-01-30T15,Started Conversation
313,55,2021-04-09T20,Ended Conversation
254,215,2022-10-04T09,Started Conversation
50,58,2023-04-24T23,Ended Conversation
347,38,2023-01-19T09,Ended Conversation
315,166,2021-05-02T13,Started Conversation
178,232,2022-04-07T12,Ended Conversation
67,243,2021-10-09T16,Ended Conversation
193,168,2022-10-24T00,Ended Conversation
245,25,2023-07-07T07,Ended Conversation
208,79,2021-12-21T13,Ended Conversation
246,47,2021-08-02T10,Started Conversation
42,166,2021-03-22T18,Started Conversation
217,12,2023-05-31T09,Ended Conversation
29,234,2021-08-25T18,Started Conversation
22,46,2022-10-31T10,Ended Conversation
256,85,2022-02-11T15,Ended Conversation
328,239,2022-07-13T04,Started Conversation
271,141,2021-10-24T15,Started Conversation
297,234,2021-06-19T10,Ended Conversation
42,47,2022-08-21T02,Started Conversation
320,3,2023-06-11T08,Ended Conversation
24,71,2021-01-15T15,Started Conversation
206,203,2023-04-22T17,Ended Conversation
187,208,2021-10-28T13,Ended Conversation
355,3,2022-05-30T16,Started Conversation
206,207,2022-03-03T03,Started Conversation
190,41,2022-04-02T01,Started Conversation
95,155,2023-08-12T05,Started Conversation
236,235,2022-12-07T06,Started Conversation
93,198,2023-08-08T06,Started Conversation
323,211,2021-01-02T14,Started Conversation
211,60,2022-05-30T17,Started Conversation
172,153,2021-12-15T14,Started Conversation
198,15,2022-08-14T05,Ended Conversation
204,230,2021-02-11T07,Ended Conversation
297,207,2021-06-05T22,Started Conversation
283,85,2021-01-16T19,Started Conversation
306,251,2022-04-14T11,Ended Conversation
236,139,2022-01-29T04,Ended Conversation
215,51,2023-07-30T14,Started Conversation
323,21,2023-07-13T01,Ended Conversation
362,106,2021-03-14T12,Started Conversation
365,99,2023-07-10T02,Started Conversation
342,54,2021-11-14T18,Ended Conversation
86,47,2023-03-27T11,Started Conversation
81,41,2022-07-29T03,Ended Conversation
352,127,2021-12-18T18,Ended Conversation
14,47,2021-05-18T18,Started Conversation
200,91,2022-12-21T10,Started Conversation
120,123,2023-03-17T08,Started Conversation
313,136,2021-12-17T20,Started Conversation
75,54,2022-06-18T12,Ended Conversation
289,10,2023-05-30T12,Started Conversation
348,3,2022-05-04T05,Started Conversation
75,95,2022-07-30T21,Started Conversation
206,6,2021-03-10T00,Started Conversation
296,196,2021-12-22T06,Ended Conversation
246,205,2022-01-02T20,Started Conversation
281,82,2021-03-13T12,Started Conversation
109,52,2022-02-18T17,Ended Conversation
143,227,2022-10-24T16,Ended Conversation
70,103,2022-12-31T05,Started Conversation
326,77,2021-02-10T01,Ended Conversation
175,51,2023-08-20T08,Started Conversation
143,71,2023-02-02T07,Started Conversation
311,54,2022-06-28T09,Started Conversation
19,101,2021-09-24T05,Started Conversation
265,232,2022-03-02T18,Ended Conversation
342,170,2023-05-29T05,Started Conversation
103,177,2022-04-18T17,Started Conversation
62,79,2021-03-21T15,Started Conversation
245,245,2023-03-18T01,Ended Conversation
287,118,2023-04-24T13,Started Conversation
178,238,2022-07-10T11,Started Conversation
370,21,2022-03-17T06,Started Conversation
165,10,2022-06-21T19,Started Conversation
234,223,2023-03-24T20,Started Conversation
273,193,2021-08-10T04,Started Conversation
326,48,2023-07-17T04,Started Conversation
166,88,2022-11-03T21,Ended Conversation
130,180,2023-02-24T00,Ended Conversation
231,206,2023-07-04T04,Started Conversation
384,43,2023-02-15T01,Started Conversation
284,44,2021-02-03T13,Started Conversation
198,177,2021-02-13T08,Started Conversation
271,190,2023-07-31T07,Started Conversation
208,101,2023-07-16T15,Started Conversation
183,166,2021-05-20T22,Ended Conversation
183,225,2023-07-03T03,Ended Conversation
338,215,2022-04-24T23,Ended Conversation
109,44,2022-10-26T05,Started Conversation
355,234,2022-10-26T22,Started Conversation
30,205,2021-01-26T03,Ended Conversation
245,254,2021-06-07T21,Started Conversation
337,18,2023-04-09T00,Ended Conversation
271,44,2023-08-24T16,Ended Conversation
297,118,2023-07-21T18,Started Conversation
304,177,2021-01-20T18,Started Conversation
277,30,2021-10-18T04,Ended Conversation
183,123,2022-07-22T02,Ended Conversation
200,43,2021-08-01T18,Ended Conversation
298,217,2021-12-30T04,Ended Conversation
317,18,2023-06-17T13,Ended Conversation
150,238,2021-10-09T23,Started Conversation
187,136,2022-05-12T05,Started Conversation
17,238,2023-02-07T09,Started Conversation
62,175,2022-03-25T18,Started Conversation
175,136,2022-02-21T05,Started Conversation
175,91,2021-11-21T19,Ended Conversation
248,97,2022-02-05T04,Started Conversation
127,103,2022-03-18T17,Started Conversation
281,31,2023-02-28T11,Started Conversation
284,162,2023-07-10T16,Ended Conversation
30,88,2021-03-21T20,Ended Conversation
281,240,2023-08-29T14,Ended Conversation
259,185,2022-02-24T23,Started Conversation
270,65,2021-06-07T15,Ended Conversation
229,164,2022-05-04T15,Started Conversation
208,74,2022-03-21T17,Ended Conversation
11,55,2022-04-26T02,Started Conversation
330,15,2021-06-24T00,Ended Conversation
215,82,2023-08-08T22,Started Conversation
30,145,2023-03-18T12,Started Conversation
29,114,2023-08-04T06,Ended Conversation
162,30,2022-05-10T08,Started Conversation
31,234,2021-11-11T06,Started Conversation
235,95,2022-09-02T06,Ended Conversation
317,77,2023-01-11T04,Ended Conversation
229,223,2023-02-05T17,Ended Conversation
148,85,2021-03-08T11,Started Conversation
213,15,2022-04-28T10,Started Conversation
304,166,2023-05-02T02,Started Conversation
352,245,2022-12-12T22,Ended Conversation
380,185,2021-01-10T21,Ended Conversation
125,228,2023-03-17T04,Started Conversation
259,220,2022-03-11T12,Started Conversation
382,200,2022-09-19T01,Ended Conversation
348,63,2022-02-08T13,Ended Conversation
139,226,2023-09-13T12,Ended Conversation
55,101,2022-03-01T20,Ended Conversation
347,153,2021-12-29T18,Ended Conversation
380,214,2021-03-11T13,Ended Conversation
252,139,2022-12-19T02,Ended Conversation
165,60,2023-01-22T10,Ended Conversation
60,65,2021-06-11T15,Ended Conversation
242,203,2022-09-09T14,Ended Conversation
190,129,2022-01-06T10,Ended Conversation
36,182,2022-03-12T03,Ended Conversation
117,68,2023-03-12T22,Started Conversation
231,148,2021-10-31T05,Ended Conversation
49,123,2022-11-28T07,Ended Conversation
48,200,2023-07-22T11,Started Conversation
249,97,2022-02-13T04,Started Conversation
178,150,2021-12-29T03,Ended Conversation
302,129,2023-07-05T19,Ended Conversation
145,159,2022-02-02T14,Started Conversation
323,79,2023-01-26T16,Ended Conversation
11,18,2023-08-07T14,Started Conversation
352,192,2023-06-28T00,Started Conversation
315,113,2022-07-04T12,Started Conversation
377,239,2023-03-25T04,Ended Conversation
287,172,2021-03-13T04,Started Conversation
53,38,2021-12-29T18,Started Conversation
208,145,2022-05-01T10,Started Conversation
103,234,2022-07-11T06,Started Conversation
11,196,2022-05-16T15,Started Conversation
193,93,2021-07-29T03,Started Conversation
305,45,2021-05-07T07,Started Conversation
142,85,2022-04-26T22,Ended Conversation
273,196,2021-01-01T23,Ended Conversation
212,164,2022-11-03T07,Started Conversation
289,77,2023-04-12T20,Started Conversation
246,129,2021-09-27T17,Started Conversation
206,217,2023-05-16T13,Started Conversation
235,129,2021-06-26T05,Ended Conversation
313,93,2022-09-08T02,Started Conversation
320,7,2022-09-05T08,Started Conversation
103,91,2023-01-04T18,Ended Conversation
165,168,2022-10-23T10,Started Conversation
352,3,2023-04-10T06,Ended Conversation
100,162,2022-04-19T14,Ended Conversation
333,123,2021-07-29T21,Ended Conversation
89,239,2023-01-23T16,Ended Conversation
221,125,2021-09-09T18,Started Conversation
203,106,2023-06-08T05,Ended Conversation
108,39,2021-10-23T17,Started Conversation
377,99,2022-12-27T19,Started Conversation
176,28,2022-03-03T05,Ended Conversation
333,215,2021-04-27T03,Ended Conversation
344,174,2022-02-03T04,Started Conversation
362,174,2022-08-28T02,Ended Conversation
308,177,2021-01-10T17,Started Conversation
356,65,2021-02-22T01,Started Conversation
41,187,2022-01-03T01,Ended Conversation
336,36,2022-12-29T20,Ended Conversation
67,179,2023-02-26T16,Started Conversation
190,240,2022-10-25T16,Ended Conversation
42,120,2021-02-15T13,Ended Conversation
370,48,2023-05-15T17,Ended Conversation
106,55,2021-08-01T07,Ended Conversation
41,215,2023-05-19T16,Ended Conversation
130,108,2023-03-26T11,Ended Conversation
73,205,2022-09-03T18,Started Conversation
317,166,2023-07-25T07,Ended Conversation
328,78,2021-09-08T11,Started Conversation
123,15,2022-01-03T13,Started Conversation
198,52,2023-04-06T21,Started Conversation
82,78,2021-05-15T11,Started Conversation
98,83,2023-01-31T08,Started Conversation
306,193,2022-02-27T01,Started Conversation
140,192,2023-05-29T19,Started Conversation
234,157,2022-05-09T09,Ended Conversation
292,222,2022-11-02T19,Started Conversation
6,101,2021-04-19T16,Ended Conversation
297,93,2021-10-05T02,Ended Conversation
204,31,2022-03-06T17,Started Conversation
284,30,2023-09-05T17,Ended Conversation
200,150,2022-08-26T02,Ended Conversation
22,211,2021-07-13T14,Started Conversation
293,65,2021-06-15T09,Ended Conversation
109,48,2022-06-28T15,Started Conversation
12,155,2023-03-07T20,Ended Conversation
304,254,2021-07-01T18,Started Conversation
335,228,2021-01-10T07,Ended Conversation
106,165,2022-10-13T13,Ended Conversation
234,121,2022-01-17T21,Started Conversation
229,251,2022-02-22T02,Ended Conversation
231,39,2022-12-30T00,Started Conversation
169,200,2022-10-26T09,Ended Conversation
203,177,2021-11-11T03,Ended Conversation
231,18,2022-05-25T05,Ended Conversation
221,108,2023-04-15T00,Ended Conversation
384,198,2023-06-30T02,Started Conversation
270,77,2023-09-05T23,Started Conversation
