npc_id,item_id,timestamp,value
308,211,2023-04-13T16,Given
75,310,2023-07-20T17,Given
106,285,2023-01-02T10,Given
142,350,2021-03-07T10,Given
140,226,2021-05-10T09,Given
48,204,2021-11-28T20,Taken
198,198,2022-06-19T16,Given
359,268,2023-08-10T03,Given
49,164,2022-05-13T01,Given
221,244,2022-05-17T14,Given
347,342,2021-08-28T04,Taken
338,76,2021-05-04T10,Taken
140,190,2022-05-16T17,Given
234,51,2022-07-30T19,Taken
93,134,2022-07-13T21,Taken
98,319,2022-10-05T03,Given
183,68,2022-10-28T09,Taken
55,312,2022-06-04T18,Given
335,300,2022-08-06T16,Given
302,193,2022-06-20T19,Given
63,243,2023-08-01T08,Taken
109,53,2022-10-09T21,Taken
83,342,2021-03-06T10,Given
270,63,2021-11-26T15,Taken
11,282,2022-12-18T17,Given
130,31,2022-04-04T12,Given
173,178,2022-10-21T22,Taken
203,76,2023-06-25T13,Given
259,241,2021-03-17T07,Given
95,174,2022-07-10T10,Taken
36,162,2022-07-24T01,Taken
178,79,2023-02-25T20,Given
139,282,2021-11-10T07,Given
249,130,2023-05-05T01,Given
221,314,2022-05-18T15,Taken
132,339,2023-08-08T10,Given
187,117,2021-11-26T13,Taken
175,2,2023-01-23T10,Taken
17,78,2022-03-18T01,Taken
67,223,2022-03-03T01,Taken
172,27,2021-06-11T14,Taken
24,184,2022-10-25T18,Taken
166,88,2021-05-14T11,Taken
182,206,2023-04-19T13,Given
109,310,2022-02-23T16,Given
115,169,2021-09-10T00,Given
308,313,2021-02-07T15,Given
328,130,2023-01-23T23,Given
6,104,2022-05-23T09,Taken
277,63,2021-09-25T13,Given
60,91,2023-05-15T17,Given
73,190,2021-11-14T10,Given
86,220,2021-04-10T02,Given
115,178,2021-11-12T07,Given
1,382,2022-09-11T13,Taken
208,176,2021-02-15T21,Taken
337,155,2021-02-20T18,Given
176,110,2023-03-23T11,Given
246,316,2022-05-13T02,Taken
326,243,2022-01-24T22,Taken
198,45,2021-10-24T20,Given
160,226,2021-08-30T06,Given
352,125,2022-08-30T05,Taken
236,238,2023-01-12T20,Taken
215,264,2021-08-09T07,Taken
229,303,2021-02-19T17,Taken
83,379,2022-09-24T10,Taken
81,236,2023-03-16T09,Given
356,130,2023-06-30T08,Taken
142,39,2023-04-08T08,Taken
41,324,2023-06-18T17,Given
376,278,2022-03-16T14,Taken
39,4,2021-11-13T16,Given
333,286,2021-08-10T09,Taken
158,295,2021-12-20T02,Taken
15,145,2021-03-18T18,Taken
83,202,2021-01-28T04,Given
60,245,2021-02-18T23,Given
142,332,2022-01-23T16,Given
169,385,2021-12-01T14,Taken
356,7,2022-02-25T10,Taken
274,202,2021-08-29T11,Taken
176,202,2021-10-12T05,Given
34,313,2023-02-15T02,Given
149,292,2021-08-22T20,Given
82,180,2023-05-11T15,Taken
16,349,2021-03-16T23,Taken
351,365,2023-04-17T02,Given
166,368,2023-02-10T06,Given
165,28,2021-11-16T06,Taken
46,316,2021-08-08T09,Taken
70,88,2021-10-05T13,Given
166,135,2021-12-09T15,Given
78,390,2022-12-08T05,Taken
22,42,2021-05-10T08,Given
155,258,2022-12-11T14,Taken
198,28,2022-05-23T11,Taken
280,31,2021-01-19T11,Taken
29,78,2022-05-04T22,Given
63,339,2021-03-28T02,Taken
359,303,2023-08-17T19,Given
50,73,2021-12-02T11,Taken
274,133,2021-06-06T05,Taken
277,212,2023-09-01T08,Taken
252,67,2021-09-16T08,Given
158,178,2021-04-30T13,Given
169,360,2022-08-24T01,Taken
140,336,2021-06-20T07,Given
39,145,2022-11-13T07,Taken
186,156,2022-07-02T04,Taken
100,156,2023-09-02T03,Taken
29,52,2022-04-21T12,Given
150,19,2022-01-20T21,Given
123,272,2022-03-14T14,Taken
196,59,2021-11-05T14,Taken
268,255,2021-09-18T22,Taken
36,268,2021-07-30T17,Given
351,185,2022-12-03T20,Given
123,106,2023-08-01T09,Taken
336,119,2022-06-25T15,Taken
46,303,2022-11-29T10,Given
259,382,2022-10-08T21,Given
293,306,2021-04-03T11,Taken
41,382,2021-11-08T10,Taken
18,4,2023-02-16T20,Taken
58,137,2022-04-27T03,Given
248,144,2022-12-30T12,Taken
281,319,2021-01-09T04,Given
200,20,2023-08-07T00,Taken
261,368,2022-01-21T02,Taken
348,352,2022-08-29T09,Taken
356,255,2021-04-09T03,Taken
348,206,2021-07-25T07,Taken
86,244,2023-05-07T14,Given
268,42,2022-03-15T21,Given
46,271,2022-01-21T20,Given
356,316,2022-04-06T17,Taken
62,78,2021-10-04T23,Given
330,359,2023-09-06T07,Given
313,357,2022-12-26T06,Taken
180,67,2022-05-13T06,Taken
30,226,2022-03-11T21,Taken
26,223,2021-01-08T21,Taken
53,209,2021-08-28T09,Given
384,383,2023-07-05T04,Given
270,289,2021-12-11T11,Taken
15,185,2023-09-04T20,Given
305,324,2022-08-19T12,Given
91,316,2021-07-27T20,Taken
50,360,2021-04-03T10,Taken
234,298,2023-08-18T08,Taken
14,272,2022-03-26T00,Given
16,99,2022-07-07T23,Given
91,53,2022-07-01T00,Given
365,72,2023-07-22T07,Taken
165,271,2022-10-01T04,Given
155,231,2021-05-23T23,Given
252,200,2021-01-31T23,Taken
320,193,2022-05-13T06,Taken
311,347,2022-07-03T16,Given
154,292,2022-08-12T13,Given
108,329,2022-03-27T23,Taken
150,162,2022-05-19T12,Given
31,241,2021-01-08T08,Taken
151,128,2023-06-28T00,Given
235,286,2022-04-21T18,Given
297,148,2023-02-23T07,Given
248,231,2023-06-28T07,Taken
198,88,2021-05-14T01,Given
81,139,2023-08-10T07,Taken
347,349,2023-06-01T12,Taken
362,112,2023-02-11T20,Taken
323,166,2023-05-04T18,Taken
301,336,2023-03-30T14,Taken
217,125,2022-12-17T06,Taken
190,59,2022-01-08T11,Given
89,286,2021-10-24T14,Given
61,193,2022-09-25T03,Given
342,56,2022-10-05T01,Taken
231,155,2021-03-06T17,Given
211,355,2023-05-27T18,Given
173,360,2023-01-08T23,Taken
248,250,2022-03-27T07,Taken
265,93,2021-06-19T11,Taken
273,204,2021-04-09T11,Taken
315,292,2021-02-24T20,Taken
145,50,2022-03-30T07,Given
22,278,2023-07-12T14,Taken
362,375,2023-01-07T03,Given
268,261,2023-07-17T19,Given
158,4,2021-03-13T21,Taken
377,195,2022-11-21T04,Given
41,4,2022-02-15T05,Given
302,388,2023-06-30T23,Taken
43,135,2022-10-14T14,Taken
382,102,2021-12-25T11,Taken
320,39,2021-11-10T22,Taken
289,152,2022-10-25T09,Given
301,187,2022-07-24T21,Taken
1,209,2021-10-19T11,Taken
340,362,2022-11-08T13,Taken
280,99,2021-08-13T17,Given
183,180,2021-01-27T18,Given
29,228,2023-08-26T22,Given
328,211,2021-06-08T21,Given
78,19,2021-03-10T10,Taken
106,206,2021-06-03T17,Taken
150,250,2021-05-12T15,Given
160,276,2021-06-10T01,Given
186,382,2021-01-13T15,Taken
72,215,2021-04-23T12,Given
265,32,2021-02-05T21,Taken
100,319,2021-03-28T23,Taken
365,298,2021-11-29T22,Given
313,34,2023-02-12T10,Given
95,50,2022-08-29T13,Taken
109,59,2022-08-13T02,Given
72,95,2021-03-11T01,Taken
301,185,2021-01-27T10,Given
217,309,2021-01-03T14,Taken
348,117,2023-04-28T06,Taken
297,220,2023-03-26T20,Taken
58,333,2022-10-30T10,Given
100,39,2022-11-06T11,Given
103,313,2022-06-25T11,Taken
35,96,2023-02-23T18,Taken
215,309,2022-01-22T16,Given
348,388,2022-11-21T19,Taken
254,125,2022-09-13T23,Taken
166,248,2023-06-05T01,Taken
200,316,2021-12-01T08,Given
190,19,2022-01-05T18,Taken
187,215,2023-04-18T21,Given
142,73,2022-12-15T20,Given
42,385,2021-04-06T06,Taken
248,200,2022-07-16T19,Given
336,272,2022-01-09T22,Taken
377,123,2022-02-23T01,Taken
46,176,2021-03-22T02,Given
315,104,2022-07-27T04,Given
336,114,2022-08-17T04,Given
162,99,2021-09-21T04,Given
46,292,2021-03-11T09,Taken
204,321,2023-07-03T00,Taken
212,110,2022-04-20T14,Given
380,392,2022-08-07T05,Taken
98,37,2022-11-03T13,Given
176,200,2021-05-07T10,Taken
252,244,2023-03-28T00,Taken
139,388,2021-02-25T06,Taken
320,390,2023-05-01T15,Given
78,271,2021-03-31T08,Taken
315,264,2022-09-06T03,Taken
24,166,2021-05-31T12,Given
89,11,2021-08-20T03,Taken
35,276,2023-07-26T22,Given
234,306,2021-07-21T22,Taken
109,135,2022-11-18T03,Taken
103,252,2021-11-20T01,Given
362,64,2022-11-02T15,Taken
140,80,2021-03-16T12,Given
205,243,2021-02-22T13,Taken
254,312,2023-06-29T12,Given
83,152,2022-12-22T00,Given
326,329,2023-08-18T22,Taken
160,187,2022-03-07T19,Given
154,295,2022-03-25T21,Taken
42,141,2021-07-26T22,Given
58,292,2021-02-08T10,Given
93,359,2022-06-22T22,Taken
231,148,2022-05-14T20,Taken
173,360,2023-05-16T17,Taken
83,152,2022-05-30T19,Taken
221,286,2023-01-30T04,Taken
235,45,2023-01-17T17,Taken
200,333,2023-02-24T15,Taken
313,150,2023-08-20T11,Given
336,329,2023-01-29T02,Given
42,326,2021-09-02T14,Given
370,76,2023-08-17T21,Taken
351,39,2022-01-22T06,Taken
16,169,2022-06-03T20,Taken
176,166,2022-01-05T13,Taken
265,123,2023-03-16T12,Taken
82,388,2021-05-19T13,Taken
339,176,2021-10-31T07,Given
64,215,2021-06-11T17,Given
208,125,2021-11-29T02,Given
1,28,2022-05-08T19,Taken
271,106,2023-01-27T13,Taken
313,244,2021-03-16T13,Taken
348,85,2023-04-27T01,Taken
335,386,2021-01-16T14,Taken
64,148,2023-04-01T06,Taken
293,72,2022-04-25T22,Taken
293,150,2023-08-18T23,Taken
100,78,2021-06-24T02,Given
245,392,2022-03-09T22,Taken
287,85,2022-04-25T13,Taken
166,350,2022-12-31T12,Taken
211,223,2023-06-24T23,Taken
190,252,2022-09-05T09,Given
60,286,2023-07-09T10,Given
98,52,2022-05-02T09,Taken
93,159,2023-04-27T16,Taken
296,209,2022-07-27T17,Taken
351,91,2021-07-13T14,Given
132,89,2022-01-12T20,Given
289,286,2022-09-17T23,Given
82,206,2022-04-16T16,Given
36,264,2021-10-07T03,Taken
36,245,2022-07-07T06,Taken
304,202,2022-03-22T05,Given
124,223,2023-02-08T22,Taken
245,52,2021-11-20T14,Taken
196,236,2022-05-17T10,Taken
182,251,2021-05-04T05,Taken
43,96,2023-04-08T02,Given
283,72,2021-03-14T08,Given
339,336,2023-04-05T08,Given
296,337,2022-10-13T22,Taken
82,193,2021-08-16T07,Given
148,150,2022-08-31T02,Given
206,162,2021-11-26T22,Given
19,355,2023-07-05T20,Given
204,145,2021-02-08T02,Taken
359,190,2022-12-17T13,Taken
67,68,2022-06-24T00,Given
15,11,2023-04-23T12,Taken
50,206,2021-09-05T06,Taken
248,73,2022-01-16T09,Given
46,198,2022-12-28T10,Given
213,375,2023-02-17T04,Given
162,176,2023-02-19T00,Given
220,314,2021-05-05T06,Taken
16,337,2022-10-24T22,Taken
143,299,2021-10-20T09,Taken
376,42,2023-09-13T09,Taken
120,180,2022-07-17T15,Taken
287,91,2021-05-09T04,Taken
355,52,2022-06-13T18,Taken
120,128,2023-03-31T21,Given
323,304,2021-01-13T00,Given
22,392,2022-09-21T14,Given
89,134,2021-10-25T18,Taken
154,377,2021-07-05T08,Taken
348,204,2021-12-07T12,Given
245,295,2021-06-07T19,Given
320,156,2021-09-10T22,Given
178,137,2021-10-21T13,Given
18,360,2023-08-11T17,Given
31,306,2022-10-25T05,Given
280,133,2021-12-03T21,Given
124,178,2022-08-01T07,Given
198,357,2022-03-15T20,Given
117,135,2021-12-13T23,Given
50,64,2022-01-15T14,Given
330,9,2022-03-25T21,Given
67,152,2021-06-09T11,Taken
51,187,2021-06-11T00,Taken
246,13,2021-03-19T16,Taken
64,110,2022-12-05T04,Taken
14,282,2022-10-10T17,Taken
193,20,2021-04-08T00,Given
208,360,2022-12-01T03,Taken
262,106,2023-01-26T14,Given
308,337,2022-02-13T01,Taken
212,195,2022-09-21T11,Given
308,281,2022-04-28T00,Taken
373,231,2022-03-05T23,Taken
95,238,2021-12-27T19,Given
359,281,2023-02-14T01,Given
261,377,2021-07-07T07,Given
208,198,2021-06-19T02,Taken
30,390,2023-03-23T12,Given
14,130,2022-06-21T22,Taken
62,150,2022-06-19T14,Taken
220,239,2021-11-08T05,Taken
224,16,2021-06-26T17,Given
83,306,2023-02-11T10,Taken
336,228,2023-06-17T13,Taken
61,7,2022-09-28T07,Taken
83,215,2023-03-22T00,Given
365,79,2022-01-14T03,Taken
63,352,2021-11-12T22,Given
330,255,2021-12-25T07,Given
93,272,2022-11-15T16,Taken
320,275,2021-09-15T09,Taken
234,392,2023-07-26T05,Taken
270,355,2021-05-26T04,Given
135,20,2021-10-04T15,Taken
355,130,2022-05-01T20,Given
55,281,2023-02-05T02,Given
140,281,2021-05-24T18,Given
308,96,2021-02-01T03,Given
24,275,2023-07-19T15,Given
154,314,2022-04-12T19,Taken
165,34,2022-02-26T05,Given
26,292,2022-03-14T02,Taken
62,228,2021-03-12T11,Taken
151,114,2022-08-07T15,Taken
198,114,2022-07-01T13,Given
204,171,2022-07-07T13,Taken
112,193,2022-03-01T10,Taken
155,164,2021-06-04T16,Given
155,202,2023-04-03T07,Given
31,368,2023-02-24T02,Given
271,180,2022-01-05T21,Taken
35,285,2023-03-04T11,Taken
115,282,2023-07-07T06,Taken
306,19,2023-05-03T19,Taken
236,211,2023-02-11T16,Given
182,96,2023-03-25T18,Taken
335,292,2022-11-19T10,Taken
386,83,2021-04-16T12,Taken
154,281,2022-12-29T23,Taken
356,217,2022-08-01T16,Taken
176,37,2022-10-18T01,Given
231,68,2022-02-24T17,Taken
254,8,2022-06-21T00,Given
373,228,2023-04-05T10,Given
100,239,2023-05-02T15,Taken
78,64,2023-01-01T08,Given
268,359,2021-08-26T06,Given
60,64,2023-04-24T19,Given
108,144,2022-10-18T14,Taken
242,341,2023-01-03T18,Given
305,155,2021-01-01T11,Given
136,112,2021-02-18T07,Taken
337,31,2021-08-22T18,Given
304,248,2023-01-06T00,Given
160,332,2022-08-05T22,Taken
55,31,2021-10-18T10,Taken
158,19,2022-09-28T06,Taken
26,388,2021-06-18T01,Given
61,271,2022-11-04T23,Given
204,211,2022-02-27T05,Given
125,347,2023-07-02T11,Taken
112,344,2023-07-12T10,Given
70,300,2021-09-18T18,Taken
108,261,2021-08-24T07,Taken
19,303,2022-11-27T14,Given
355,286,2021-12-08T05,Taken
125,371,2021-03-10T19,Taken
373,362,2021-06-24T22,Given
337,91,2021-07-13T08,Taken
301,96,2023-03-03T20,Given
139,59,2022-03-16T18,Given
125,350,2022-06-18T17,Given
187,93,2021-11-29T20,Taken
42,8,2021-01-02T07,Given
130,117,2021-06-30T13,Taken
347,310,2021-09-19T11,Given
261,137,2021-07-10T18,Given
3,145,2022-01-30T14,Taken
162,357,2023-02-14T16,Given
17,64,2022-07-25T06,Taken
50,193,2021-08-19T19,Given
328,251,2022-01-15T12,Taken
16,59,2022-03-22T01,Taken
347,392,2022-05-29T22,Taken
151,306,2022-05-20T07,Given
173,295,2022-10-09T19,Taken
49,32,2021-12-27T06,Given
89,7,2021-12-07T03,Given
196,48,2023-01-18T02,Given
106,360,2021-11-06T23,Given
347,271,2021-11-22T11,Given
67,245,2021-12-13T19,Taken
8,16,2023-02-20T06,Taken
136,96,2022-07-26T14,Taken
166,212,2021-01-17T14,Given
151,347,2021-01-26T00,Taken
8,342,2022-11-30T00,Given
339,241,2021-05-10T15,Taken
151,258,2021-04-11T18,Given
145,59,2022-10-06T06,Taken
330,365,2021-02-12T14,Taken
42,83,2021-12-18T04,Given
256,344,2022-05-30T17,Given
196,88,2022-10-23T05,Taken
235,352,2021-09-12T11,Given
15,123,2021-08-30T04,Taken
306,159,2022-02-20T06,Taken
362,8,2022-06-16T09,Given
236,16,2021-04-17T22,Given
182,231,2022-08-07T04,Taken
306,385,2022-01-05T00,Taken
351,50,2021-10-20T09,Taken
148,365,2022-03-29T08,Taken
142,211,2022-03-15T22,Taken
254,89,2021-10-27T17,Given
270,333,2021-05-28T20,Taken
112,385,2021-08-27T14,Given
18,324,2021-03-07T01,Taken
342,171,2023-01-19T04,Given
339,286,2022-05-03T11,Taken
183,76,2022-08-04T11,Given
245,150,2021-11-14T07,Taken
132,371,2022-01-13T18,Given
127,310,2022-06-09T20,Taken
36,51,2021-08-02T20,Taken
186,271,2023-01-28T10,Taken
86,226,2021-10-20T06,Taken
39,83,2021-05-14T04,Given
16,231,2022-07-09T17,Taken
339,112,2021-05-13T07,Given
11,152,2023-03-11T12,Given
268,68,2023-05-26T02,Given
298,106,2023-02-13T17,Taken
308,164,2021-10-04T12,Taken
35,88,2021-05-16T15,Given
287,20,2023-07-26T10,Taken
186,388,2022-01-15T10,Taken
298,45,2021-09-12T10,Taken
377,333,2023-03-13T03,Taken
86,347,2021-04-11T05,Given
1,119,2023-09-10T01,Taken
12,289,2021-06-22T06,Taken
117,128,2022-05-17T08,Taken
127,51,2022-06-24T10,Taken
18,171,2021-03-28T07,Taken
39,272,2022-10-31T15,Taken
206,321,2022-07-10T23,Taken
162,193,2021-06-02T22,Taken
380,268,2022-07-31T02,Given
254,2,2021-01-06T04,Taken
283,392,2022-10-19T01,Given
72,362,2023-07-14T03,Taken
11,20,2023-08-08T07,Given
205,272,2021-08-16T17,Given
196,152,2021-07-17T00,Taken
130,121,2022-11-08T13,Given
256,91,2023-03-06T00,Taken
95,276,2022-09-28T20,Given
198,383,2023-03-23T22,Taken
18,286,2022-05-26T17,Given
261,79,2022-06-14T22,Given
382,95,2021-02-03T12,Taken
3,96,2021-07-11T03,Given
213,11,2023-01-12T11,Given
95,231,2021-08-27T01,Taken
36,375,2021-02-19T02,Given
308,16,2021-02-05T11,Taken
211,96,2023-07-28T03,Given
190,264,2022-04-23T16,Given
386,310,2021-12-08T03,Given
224,45,2023-01-03T13,Taken
83,309,2021-11-25T18,Taken
373,164,2021-04-17T22,Taken
81,45,2021-03-06T21,Given
206,190,2022-02-01T14,Given
305,282,2022-06-01T16,Taken
234,164,2023-05-16T06,Given
142,178,2022-08-09T02,Given
169,239,2021-08-28T03,Taken
132,329,2022-09-28T00,Given
311,198,2023-09-06T15,Taken
75,245,2022-05-02T15,Taken
139,96,2022-11-28T06,Taken
48,7,2021-04-13T08,Given
380,133,2023-06-17T10,Given
41,11,2021-08-28T22,Taken
35,264,2022-02-05T02,Given
125,45,2023-05-08T18,Taken
384,152,2021-12-07T00,Taken
58,76,2022-11-20T07,Given
53,182,2023-04-05T09,Taken
205,336,2023-05-23T14,Given
67,231,2021-11-30T03,Taken
386,93,2022-01-19T15,Given
117,385,2022-05-09T22,Given
262,42,2023-05-06T09,Taken
213,71,2022-09-16T15,Taken
326,121,2023-01-21T09,Given
271,209,2022-05-21T23,Given
98,25,2022-02-04T09,Given
328,71,2023-08-26T11,Given
36,117,2021-05-17T05,Given
330,233,2022-03-31T21,Given
293,390,2023-07-24T03,Given
328,281,2022-05-02T06,Given
292,310,2021-05-27T23,Taken
256,238,2023-05-21T19,Taken
39,212,2023-08-17T19,Taken
162,304,2023-07-10T16,Given
30,93,2021-01-29T12,Taken
169,38,2022-02-18T09,Taken
39,275,2021-01-22T17,Taken
198,244,2021-04-02T01,Given
172,25,2021-10-13T12,Given
338,57,2021-04-27T10,Taken
261,368,2021-08-28T01,Taken
333,333,2023-09-13T06,Given
15,104,2023-05-05T04,Taken
14,350,2023-07-30T12,Taken
337,324,2021-08-05T16,Given
217,195,2021-02-26T19,Taken
384,78,2021-03-20T18,Given
313,130,2023-08-20T00,Taken
81,73,2022-01-08T04,Given
221,281,2022-04-13T23,Given
140,360,2021-05-17T04,Taken
200,174,2023-01-16T03,Taken
289,37,2021-02-24T03,Given
296,144,2023-06-28T11,Given
348,162,2021-01-28T13,Given
53,32,2022-02-28T06,Taken
373,144,2022-11-30T12,Taken
313,51,2021-05-22T14,Given
182,27,2023-03-10T21,Taken
55,359,2021-11-16T20,Given
281,388,2022-03-10T00,Given
172,68,2022-06-27T00,Taken
6,91,2023-07-10T04,Given
337,371,2021-03-24T11,Given
73,119,2021-01-06T07,Given
296,16,2022-07-31T22,Given
39,268,2021-07-31T00,Taken
136,25,2022-04-22T18,Taken
277,350,2022-06-26T01,Given
61,155,2023-05-21T01,Given
377,309,2023-03-20T08,Given
169,342,2023-02-01T11,Taken
212,385,2022-06-04T18,Given
162,212,2021-09-09T11,Taken
22,276,2022-08-07T21,Taken
293,11,2021-12-08T03,Given
14,324,2022-02-20T05,Taken
108,211,2022-06-04T23,Given
67,104,2022-05-27T23,Given
344,250,2021-07-21T16,Given
42,133,2022-11-09T08,Taken
123,286,2022-09-21T14,Given
198,200,2023-08-19T13,Given
143,329,2023-08-13T23,Given
292,332,2021-07-21T01,Given
273,243,2023-01-04T13,Given
231,326,2023-05-25T22,Taken
6,130,2022-07-08T00,Given
221,121,2022-12-26T04,Taken
95,281,2021-08-28T13,Given
362,38,2022-05-20T03,Given
31,79,2021-05-25T11,Taken
140,271,2023-08-15T01,Taken
70,195,2021-12-30T15,Taken
49,79,2021-10-11T16,Taken
46,252,2021-03-30T11,Taken
140,303,2021-03-13T16,Given
234,314,2021-08-29T07,Given
95,365,2022-05-03T21,Given
182,392,2022-07-27T23,Taken
339,128,2021-04-14T09,Taken
259,171,2021-03-22T11,Taken
330,174,2021-02-08T03,Taken
236,211,2021-03-11T05,Given
261,178,2021-08-06T15,Taken
335,171,2022-11-25T05,Given
304,347,2023-01-31T01,Given
91,289,2021-05-24T02,Taken
200,187,2023-06-20T22,Taken
35,266,2021-08-19T15,Taken
249,190,2023-02-25T12,Given
306,174,2022-05-07T09,Taken
67,357,2021-06-18T01,Taken
63,379,2023-06-09T22,Taken
15,45,2021-07-26T05,Given
262,56,2022-04-24T11,Given
93,37,2022-02-20T13,Taken
58,324,2022-08-22T13,Taken
154,212,2021-12-14T23,Given
6,20,2022-09-09T07,Given
18,243,2023-04-22T08,Given
29,137,2021-10-25T01,Taken
136,114,2021-06-20T16,Given
351,123,2021-07-15T22,Taken
8,99,2023-08-16T10,Given
186,53,2021-01-24T07,Given
145,350,2023-05-25T20,Given
176,211,2023-01-27T21,Taken
58,383,2023-08-24T16,Given
61,38,2023-05-06T12,Given
212,385,2021-04-02T23,Given
24,347,2021-06-22T06,Given
127,319,2023-06-30T18,Taken
89,176,2022-10-22T11,Given
248,63,2022-01-31T14,Taken
169,382,2021-10-05T02,Given
154,377,2023-09-10T18,Given
373,64,2023-02-24T07,Taken
289,276,2022-03-12T12,Given
30,130,2023-01-10T18,Given
297,336,2021-03-05T03,Taken
26,233,2023-04-07T17,Given
73,390,2021-10-16T01,Taken
149,32,2022-07-27T15,Given
130,295,2022-11-14T21,Taken
125,182,2021-12-13T04,Given
206,204,2023-04-27T14,Taken
317,27,2021-09-28T10,Given
206,38,2023-07-01T12,Taken
328,184,2023-09-14T03,Taken
362,133,2021-01-23T09,Given
3,226,2021-09-26T18,Taken
333,379,2022-12-30T06,Taken
226,159,2022-12-01T21,Taken
323,185,2022-04-18T06,Taken
180,355,2022-05-04T04,Taken
256,375,2022-07-05T00,Taken
127,211,2023-03-27T18,Given
46,344,2023-09-07T03,Taken
186,119,2022-03-15T01,Taken
344,286,2021-10-20T08,Taken
340,123,2022-08-07T00,Given
236,299,2022-12-01T21,Taken
19,159,2023-08-28T03,Taken
154,299,2021-12-27T06,Taken
265,104,2022-08-03T16,Given
64,2,2021-07-11T19,Given
203,195,2021-02-17T06,Taken
165,180,2021-05-03T12,Taken
169,350,2023-06-12T17,Taken
340,91,2021-06-12T08,Taken
53,180,2021-11-06T12,Given
220,212,2022-01-10T19,Taken
377,96,2021-12-14T20,Taken
386,349,2022-08-27T13,Taken
39,145,2022-03-11T23,Given
196,148,2023-06-12T21,Taken
386,37,2021-03-31T00,Taken
320,80,2021-11-17T08,Taken
231,27,2022-12-31T13,Taken
132,245,2021-04-01T23,Taken
55,285,2021-01-02T19,Taken
226,19,2021-01-16T15,Given
330,211,2022-12-18T19,Taken
142,79,2023-09-01T02,Given
115,359,2021-06-08T23,Given
226,68,2023-06-07T15,Taken
82,386,2023-07-01T11,Given
112,379,2021-08-25T05,Given
63,314,2021-04-17T10,Taken
308,16,2023-05-31T14,Taken
166,250,2022-06-18T13,Given
78,243,2023-05-22T13,Taken
217,106,2023-05-16T05,Taken
305,329,2022-01-16T15,Given
340,162,2022-09-17T08,Given
305,4,2021-12-10T09,Given
103,386,2021-10-13T16,Taken
221,72,2023-08-16T07,Taken
196,202,2022-03-26T21,Given
256,20,2021-11-20T23,Taken
193,13,2022-05-10T06,Given
62,182,2022-05-08T23,Taken
277,150,2021-02-27T10,Given
72,333,2021-10-13T14,Taken
160,272,2021-04-29T21,Taken
292,16,2022-02-19T19,Taken
384,176,2022-08-05T05,Given
30,365,2022-12-20T20,Taken
352,88,2023-02-27T23,Taken
132,67,2022-01-28T03,Given
296,300,2021-07-12T12,Taken
302,392,2023-06-02T22,Taken
48,365,2021-09-25T14,Given
115,349,2021-05-24T19,Taken
180,312,2023-04-27T13,Taken
356,156,2021-06-23T13,Taken
127,193,2022-12-24T23,Taken
234,80,2023-08-20T12,Taken
326,276,2023-05-13T05,Given
260,286,2021-06-08T05,Given
236,355,2022-12-02T21,Given
252,68,2023-01-03T14,Taken
293,144,2023-01-10T08,Given
106,121,2023-08-31T08,Taken
235,135,2021-07-02T17,Taken
335,134,2021-04-11T13,Given
330,156,2022-09-15T21,Taken
125,295,2023-01-08T14,Given
91,373,2022-10-06T06,Given
311,339,2022-08-03T06,Taken
58,150,2023-08-15T02,Taken
86,298,2023-05-04T02,Taken
39,392,2022-01-13T08,Taken
245,289,2023-08-01T21,Given
3,359,2022-07-08T20,Given
165,16,2022-10-23T17,Taken
231,233,2023-02-08T19,Given
315,134,2022-10-19T11,Given
60,176,2022-03-15T10,Given
53,303,2021-12-28T20,Taken
268,268,2021-02-07T17,Given
293,182,2023-08-26T01,Taken
342,104,2023-06-08T14,Given
359,56,2023-01-31T08,Taken
301,209,2021-03-27T00,Given
41,215,2022-02-16T00,Given
382,347,2022-01-11T21,Taken
248,357,2021-05-31T01,Taken
315,316,2021-11-30T04,Taken
155,85,2022-01-10T14,Taken
169,141,2021-11-25T10,Given
48,106,2021-01-25T01,Given
67,255,2021-09-20T21,Taken
115,275,2021-03-18T19,Given
211,360,2021-07-22T01,Given
15,13,2023-03-17T12,Given
245,139,2021-02-13T21,Taken
198,332,2021-09-11T12,Taken
72,109,2021-10-31T19,Given
1,112,2021-12-20T07,Taken
53,182,2023-05-21T17,Taken
3,25,2023-05-20T07,Given
335,99,2022-05-09T06,Taken
42,316,2022-12-16T10,Given
273,102,2021-09-08T16,Taken
304,72,2023-05-21T17,Given
239,258,2023-06-24T00,Given
261,314,2022-01-13T02,Given
49,162,2022-12-08T16,Given
273,292,2022-09-15T19,Given
277,72,2023-09-05T11,Taken
308,275,2021-05-10T03,Taken
265,139,2023-05-06T23,Given
198,251,2022-10-13T09,Given
221,148,2022-10-05T06,Given
61,102,2021-06-14T12,Taken
274,45,2021-05-17T13,Given
166,78,2021-12-22T11,Given
297,245,2021-06-06T21,Taken
14,314,2021-09-24T11,Taken
342,329,2021-03-02T11,Taken
42,373,2022-03-18T15,Given
380,156,2021-09-10T01,Taken
213,78,2022-10-17T07,Given
224,255,2023-05-11T05,Given
293,39,2023-06-30T11,Taken
367,2,2023-03-11T06,Taken
308,379,2022-03-21T22,Taken
273,68,2021-10-20T14,Taken
173,38,2022-03-24T15,Given
162,215,2023-01-24T06,Taken
208,264,2023-06-28T23,Taken
43,59,2023-08-18T04,Taken
