npc_id,quest_id,timestamp,value
42,250,2022-06-16T08,Completed Quest
76,147,2021-02-09T06,Gave Quest
11,67,2021-12-28T17,Gave Quest
77,56,2022-07-03T06,Gave Quest
11,150,2023-09-04T20,Completed Quest
91,86,2023-02-05T04,Completed Quest
71,34,2022-02-23T09,Gave Quest
20,150,2021-04-19T05,Gave Quest
60,136,2021-02-04T10,Gave Quest
47,226,2023-02-05T12,Gave Quest
29,120,2023-05-21T05,Gave Quest
9,183,2021-02-09T11,Completed Quest
52,5,2022-10-22T16,Completed Quest
82,5,2022-04-09T12,Completed Quest
35,160,2021-08-23T12,Completed Quest
98,156,2022-01-07T05,Completed Quest
105,247,2022-11-16T05,Completed Quest
83,48,2021-03-22T08,Gave Quest
30,125,2022-06-06T12,Completed Quest
59,134,2022-03-17T02,Gave Quest
91,17,2023-08-13T04,Gave Quest
87,13,2022-12-08T09,Completed Quest
71,13,2022-04-30T07,Completed Quest
107,150,2023-01-12T06,Gave Quest
45,5,2022-11-01T08,Completed Quest
29,145,2021-02-19T18,Completed Quest
80,252,2023-07-30T02,Gave Quest
87,120,2021-03-15T02,Completed Quest
91,51,2022-06-23T02,Completed Quest
84,191,2021-08-24T15,Completed Quest
91,145,2022-08-27T09,Gave Quest
59,5,2021-01-31T01,Completed Quest
76,202,2023-04-21T12,Gave Quest
73,223,2021-03-23T23,Gave Quest
91,217,2022-10-01T00,Gave Quest
12,63,2021-02-28T17,Gave Quest
63,30,2022-05-23T12,Gave Quest
33,111,2022-11-30T17,Completed Quest
68,250,2021-10-09T05,Gave Quest
78,121,2022-01-16T12,Completed Quest
2,249,2023-03-12T05,Gave Quest
83,181,2021-08-02T23,Completed Quest
29,1,2023-06-08T12,Completed Quest
105,245,2021-08-05T08,Gave Quest
45,152,2021-04-04T20,Gave Quest
61,136,2021-01-13T21,Completed Quest
84,175,2021-01-21T04,Gave Quest
7,160,2021-06-20T03,Completed Quest
68,22,2023-09-11T20,Gave Quest
100,246,2023-02-03T05,Completed Quest
26,253,2022-03-15T06,Completed Quest
12,160,2023-07-14T11,Gave Quest
76,181,2023-03-24T04,Gave Quest
82,205,2023-01-13T17,Completed Quest
71,231,2022-06-16T13,Completed Quest
68,39,2021-06-30T16,Completed Quest
60,114,2023-08-10T01,Gave Quest
45,16,2022-08-28T11,Gave Quest
78,161,2021-05-23T00,Gave Quest
87,102,2022-04-30T05,Completed Quest
66,83,2022-10-27T22,Completed Quest
24,163,2022-08-29T20,Gave Quest
35,202,2023-07-25T17,Gave Quest
96,249,2023-05-10T20,Gave Quest
60,242,2022-01-24T10,Gave Quest
83,74,2022-11-18T13,Gave Quest
58,249,2021-04-10T23,Completed Quest
82,97,2021-06-19T13,Gave Quest
63,217,2023-01-26T10,Gave Quest
100,262,2021-10-25T03,Gave Quest
82,229,2021-10-23T19,Completed Quest
108,23,2022-11-28T11,Gave Quest
23,205,2023-07-25T02,Completed Quest
107,68,2023-05-17T02,Completed Quest
88,262,2023-07-29T17,Gave Quest
29,237,2021-09-19T12,Gave Quest
35,193,2023-08-18T13,Gave Quest
24,16,2023-08-31T03,Gave Quest
50,68,2021-08-08T15,Completed Quest
107,68,2021-07-21T18,Completed Quest
33,47,2021-07-31T05,Gave Quest
71,22,2022-02-15T20,Gave Quest
5,259,2023-02-02T09,Gave Quest
66,25,2022-09-24T22,Completed Quest
61,173,2022-07-24T22,Gave Quest
11,127,2021-11-23T06,Completed Quest
66,150,2022-10-31T01,Gave Quest
87,22,2022-02-08T23,Gave Quest
111,226,2022-07-23T09,Completed Quest
105,88,2021-09-20T23,Gave Quest
12,178,2021-01-09T17,Completed Quest
98,76,2021-12-09T03,Gave Quest
87,102,2022-04-03T12,Completed Quest
24,152,2021-06-14T20,Gave Quest
66,160,2022-02-08T02,Completed Quest
87,208,2021-02-04T20,Completed Quest
39,196,2022-05-23T13,Gave Quest
45,89,2022-12-26T14,Gave Quest
45,9,2023-07-26T09,Gave Quest
76,115,2021-05-15T18,Gave Quest
20,191,2022-03-17T14,Gave Quest
9,33,2021-11-02T19,Gave Quest
14,246,2023-07-04T22,Completed Quest
55,250,2021-01-17T22,Gave Quest
30,248,2022-06-23T09,Completed Quest
7,48,2021-02-16T08,Gave Quest
5,74,2023-08-10T17,Gave Quest
26,250,2023-07-21T23,Gave Quest
2,226,2022-09-27T03,Gave Quest
77,256,2022-03-23T00,Gave Quest
9,191,2021-03-16T07,Gave Quest
94,163,2022-02-22T00,Gave Quest
66,79,2023-09-04T20,Completed Quest
59,220,2023-06-14T13,Gave Quest
105,239,2022-02-20T04,Completed Quest
107,256,2022-06-24T23,Completed Quest
87,134,2021-01-06T22,Gave Quest
82,97,2022-08-12T12,Completed Quest
96,193,2021-02-01T09,Gave Quest
105,109,2022-04-24T03,Gave Quest
80,99,2022-05-20T02,Completed Quest
55,134,2022-11-14T06,Completed Quest
17,134,2021-07-06T18,Completed Quest
50,220,2021-12-12T09,Completed Quest
50,111,2023-05-11T19,Completed Quest
77,66,2022-10-15T02,Completed Quest
5,102,2021-03-31T22,Gave Quest
12,106,2023-06-12T13,Completed Quest
45,25,2023-01-28T08,Completed Quest
35,158,2023-02-11T09,Completed Quest
88,161,2021-10-14T22,Gave Quest
98,193,2021-05-27T06,Gave Quest
83,253,2021-09-23T15,Completed Quest
76,262,2022-07-05T22,Completed Quest
107,79,2023-06-17T00,Gave Quest
45,115,2021-08-02T01,Gave Quest
35,248,2021-01-22T08,Completed Quest
105,154,2023-01-12T20,Gave Quest
17,136,2021-06-25T16,Completed Quest
98,11,2021-02-22T12,Gave Quest
100,260,2022-10-21T11,Gave Quest
96,76,2023-02-02T02,Gave Quest
78,233,2021-06-12T09,Gave Quest
83,130,2023-08-17T23,Completed Quest
61,76,2022-10-04T18,Gave Quest
71,115,2022-11-02T17,Completed Quest
107,163,2022-08-13T15,Completed Quest
87,167,2023-04-25T09,Gave Quest
107,258,2021-08-18T07,Gave Quest
96,122,2021-07-05T07,Completed Quest
2,210,2023-02-23T03,Completed Quest
82,16,2022-09-14T00,Gave Quest
47,145,2021-09-02T20,Completed Quest
12,2,2022-08-29T08,Gave Quest
108,173,2023-02-09T12,Gave Quest
71,6,2021-08-08T04,Completed Quest
30,122,2023-02-17T12,Completed Quest
36,86,2023-02-27T18,Completed Quest
7,74,2023-07-19T10,Gave Quest
7,30,2023-07-22T20,Completed Quest
76,6,2023-03-16T22,Completed Quest
71,229,2021-03-22T19,Gave Quest
84,25,2023-01-23T09,Completed Quest
98,202,2022-01-31T20,Gave Quest
26,19,2022-06-26T01,Gave Quest
96,261,2023-04-15T12,Gave Quest
105,30,2021-01-03T19,Completed Quest
78,161,2022-08-29T03,Completed Quest
29,116,2023-08-31T21,Completed Quest
91,87,2023-07-19T17,Gave Quest
47,246,2021-02-06T03,Gave Quest
12,130,2022-07-16T16,Gave Quest
60,127,2021-05-03T17,Gave Quest
84,66,2021-02-09T21,Gave Quest
60,191,2021-06-10T11,Gave Quest
47,205,2021-04-07T10,Gave Quest
83,160,2022-03-31T00,Completed Quest
58,16,2023-06-24T06,Gave Quest
103,63,2022-12-22T21,Completed Quest
24,30,2021-09-10T00,Completed Quest
26,1,2021-03-07T20,Completed Quest
73,173,2021-06-01T07,Completed Quest
35,191,2022-03-21T03,Completed Quest
36,37,2021-05-20T15,Completed Quest
26,154,2021-03-17T18,Gave Quest
35,251,2022-07-29T21,Completed Quest
14,110,2021-05-05T06,Completed Quest
71,150,2021-07-07T04,Completed Quest
60,259,2023-02-06T04,Completed Quest
80,253,2023-03-23T21,Completed Quest
84,33,2022-03-31T07,Completed Quest
20,208,2022-07-14T15,Gave Quest
20,246,2021-12-28T22,Completed Quest
100,164,2022-03-26T02,Completed Quest
14,141,2021-02-13T22,Gave Quest
76,165,2023-05-05T14,Gave Quest
23,258,2023-04-27T11,Gave Quest
55,136,2022-05-13T08,Gave Quest
76,76,2023-05-13T09,Gave Quest
12,79,2022-03-19T22,Completed Quest
84,247,2022-01-26T14,Completed Quest
55,160,2023-09-08T12,Gave Quest
23,264,2022-06-28T10,Completed Quest
55,68,2022-02-13T01,Completed Quest
52,83,2022-03-22T16,Completed Quest
105,173,2022-10-20T08,Gave Quest
73,22,2023-08-30T17,Gave Quest
14,57,2021-05-20T08,Gave Quest
5,181,2023-05-10T05,Completed Quest
24,127,2021-07-20T13,Gave Quest
108,47,2021-05-14T15,Completed Quest
96,259,2022-10-09T10,Completed Quest
84,196,2021-09-17T17,Gave Quest
68,249,2023-02-18T20,Gave Quest
30,199,2022-06-24T12,Completed Quest
105,105,2021-07-20T19,Completed Quest
30,116,2023-05-15T18,Completed Quest
29,261,2021-08-05T15,Completed Quest
24,191,2022-11-15T19,Gave Quest
33,160,2023-07-10T04,Gave Quest
45,205,2022-08-29T13,Completed Quest
68,2,2023-01-22T00,Gave Quest
100,133,2023-03-02T19,Gave Quest
63,133,2021-02-17T01,Gave Quest
33,57,2023-05-27T22,Completed Quest
7,116,2022-06-14T14,Gave Quest
26,87,2023-03-04T19,Completed Quest
58,258,2022-07-23T02,Gave Quest
103,97,2022-07-10T05,Gave Quest
12,161,2021-12-06T07,Completed Quest
33,229,2022-09-04T14,Gave Quest
58,251,2021-07-20T03,Completed Quest
11,89,2023-07-21T10,Gave Quest
66,245,2021-04-19T07,Completed Quest
23,37,2022-04-27T05,Completed Quest
71,115,2022-04-29T15,Completed Quest
11,130,2021-01-31T10,Gave Quest
11,113,2023-07-16T10,Gave Quest
107,239,2022-03-09T20,Completed Quest
61,60,2022-02-28T22,Gave Quest
50,175,2022-03-25T03,Completed Quest
9,183,2022-04-07T00,Gave Quest
82,114,2022-11-04T02,Gave Quest
39,76,2021-03-19T13,Completed Quest
35,156,2021-03-23T20,Gave Quest
71,142,2022-01-01T13,Gave Quest
2,231,2022-07-10T03,Gave Quest
52,86,2022-09-07T02,Gave Quest
76,136,2023-06-29T04,Completed Quest
36,79,2023-03-08T00,Gave Quest
103,23,2022-03-18T08,Gave Quest
103,50,2021-01-07T15,Completed Quest
111,122,2022-07-20T07,Gave Quest
12,181,2023-07-18T06,Completed Quest
5,88,2023-01-18T06,Gave Quest
45,97,2021-05-15T00,Completed Quest
100,23,2023-06-28T18,Gave Quest
76,12,2022-11-20T11,Completed Quest
105,165,2022-12-09T19,Gave Quest
45,92,2021-04-09T15,Completed Quest
68,116,2021-05-31T15,Completed Quest
61,99,2022-05-10T07,Gave Quest
94,105,2022-06-01T07,Gave Quest
76,234,2022-02-23T08,Completed Quest
26,239,2022-03-16T01,Completed Quest
94,51,2021-08-30T03,Completed Quest
76,12,2021-06-29T22,Gave Quest
29,152,2022-12-22T07,Completed Quest
71,246,2021-06-21T14,Gave Quest
107,141,2023-01-16T22,Completed Quest
98,260,2022-09-02T21,Gave Quest
59,248,2023-01-02T10,Gave Quest
87,102,2022-08-10T23,Gave Quest
77,120,2022-09-14T06,Completed Quest
42,229,2023-04-03T05,Gave Quest
91,152,2021-10-24T07,Gave Quest
60,164,2021-05-08T04,Completed Quest
33,17,2021-09-29T09,Gave Quest
88,136,2021-09-12T04,Completed Quest
55,66,2023-01-07T20,Gave Quest
108,253,2021-03-21T06,Gave Quest
14,141,2022-04-26T05,Completed Quest
100,141,2021-09-28T10,Completed Quest
87,237,2021-10-19T06,Completed Quest
5,74,2021-06-16T13,Gave Quest
14,251,2022-04-15T06,Gave Quest
91,223,2022-09-26T02,Gave Quest
83,80,2022-02-18T01,Gave Quest
71,97,2021-09-05T16,Completed Quest
73,121,2021-02-02T07,Gave Quest
59,115,2023-09-04T11,Completed Quest
14,53,2022-10-17T00,Completed Quest
39,99,2021-03-02T11,Gave Quest
61,39,2022-06-21T11,Completed Quest
5,250,2022-04-26T09,Gave Quest
20,116,2022-07-15T02,Completed Quest
47,210,2021-11-17T02,Gave Quest
58,127,2023-01-11T21,Gave Quest
108,264,2022-02-28T15,Gave Quest
87,35,2023-05-03T04,Completed Quest
20,125,2023-03-07T05,Completed Quest
82,130,2021-10-14T06,Completed Quest
105,205,2023-07-12T01,Completed Quest
9,109,2023-02-23T14,Gave Quest
91,178,2023-01-07T03,Completed Quest
100,63,2021-01-30T19,Completed Quest
68,136,2022-03-21T09,Completed Quest
55,2,2023-07-18T04,Gave Quest
36,196,2021-11-18T14,Gave Quest
73,130,2021-10-09T04,Gave Quest
59,217,2022-03-20T17,Completed Quest
12,12,2021-05-09T11,Completed Quest
80,60,2022-11-25T13,Completed Quest
58,172,2023-09-05T02,Completed Quest
7,210,2021-11-21T19,Gave Quest
100,57,2022-08-20T14,Completed Quest
108,60,2022-04-30T21,Completed Quest
108,258,2021-05-23T12,Gave Quest
76,234,2021-07-01T11,Completed Quest
35,186,2021-05-02T15,Gave Quest
29,220,2022-01-13T10,Completed Quest
9,102,2022-07-10T10,Gave Quest
80,71,2021-11-03T04,Gave Quest
35,262,2021-11-09T02,Completed Quest
71,89,2022-07-10T02,Completed Quest
88,39,2021-07-03T16,Gave Quest
63,205,2021-01-11T09,Completed Quest
5,154,2022-07-12T01,Completed Quest
50,259,2021-01-24T04,Gave Quest
78,48,2023-02-10T08,Completed Quest
66,237,2022-07-09T20,Gave Quest
20,92,2022-05-26T05,Gave Quest
45,80,2022-10-07T13,Completed Quest
73,220,2022-10-14T13,Completed Quest
29,181,2021-07-07T22,Gave Quest
107,48,2022-03-23T15,Completed Quest
100,76,2022-08-21T07,Gave Quest
14,130,2023-03-28T11,Gave Quest
66,139,2023-07-06T17,Gave Quest
39,22,2023-05-27T15,Completed Quest
84,56,2022-09-30T23,Completed Quest
76,147,2023-01-04T11,Completed Quest
58,87,2022-07-19T09,Gave Quest
87,127,2021-10-12T22,Completed Quest
50,208,2023-07-16T02,Gave Quest
91,248,2023-06-13T16,Completed Quest
84,248,2021-02-23T22,Completed Quest
55,127,2023-02-21T11,Completed Quest
2,160,2022-08-03T03,Gave Quest
87,239,2023-08-22T14,Gave Quest
107,210,2021-02-05T11,Gave Quest
14,39,2022-12-27T03,Gave Quest
87,186,2021-09-01T05,Completed Quest
30,212,2022-12-19T23,Gave Quest
47,205,2021-12-27T12,Gave Quest
36,223,2022-01-27T06,Gave Quest
73,37,2023-03-09T15,Gave Quest
103,74,2022-01-17T00,Gave Quest
83,113,2021-01-07T00,Gave Quest
82,258,2021-07-31T02,Gave Quest
107,165,2021-07-16T13,Gave Quest
33,193,2021-01-30T21,Gave Quest
80,259,2022-12-03T07,Completed Quest
76,115,2022-07-23T02,Completed Quest
30,114,2021-07-17T16,Completed Quest
68,186,2023-05-03T20,Completed Quest
98,248,2021-06-18T05,Gave Quest
36,127,2021-07-30T07,Gave Quest
35,51,2022-05-13T19,Completed Quest
63,258,2023-05-20T10,Gave Quest
98,252,2021-03-15T12,Gave Quest
94,6,2023-08-16T04,Completed Quest
9,79,2023-02-26T10,Completed Quest
108,4,2023-06-18T08,Completed Quest
20,246,2023-04-24T11,Completed Quest
100,51,2022-03-16T23,Gave Quest
42,183,2023-07-11T05,Gave Quest
80,120,2023-08-12T06,Gave Quest
107,113,2023-06-04T13,Completed Quest
59,175,2023-08-13T20,Completed Quest
88,9,2023-02-07T15,Completed Quest
29,57,2022-04-07T09,Gave Quest
47,6,2021-11-08T19,Gave Quest
111,25,2021-08-02T06,Gave Quest
108,76,2023-03-07T08,Completed Quest
60,17,2023-04-18T04,Gave Quest
71,220,2022-11-15T18,Gave Quest
50,116,2023-02-17T01,Completed Quest
26,200,2022-12-07T07,Completed Quest
98,169,2023-08-11T08,Gave Quest
20,181,2021-01-26T20,Completed Quest
45,189,2023-08-20T17,Completed Quest
7,167,2022-12-09T21,Completed Quest
100,259,2022-05-27T13,Completed Quest
59,253,2022-08-15T22,Completed Quest
73,256,2023-04-25T10,Completed Quest
39,249,2022-01-13T07,Completed Quest
96,50,2023-05-24T04,Gave Quest
77,205,2021-10-22T20,Completed Quest
58,25,2023-04-21T04,Completed Quest
76,130,2023-08-26T13,Completed Quest
88,147,2022-10-02T00,Completed Quest
12,115,2022-07-25T09,Gave Quest
23,34,2021-11-30T23,Completed Quest
17,53,2021-01-07T19,Gave Quest
71,28,2021-05-17T00,Gave Quest
59,253,2021-02-14T13,Gave Quest
61,16,2021-06-26T13,Gave Quest
9,258,2021-09-27T04,Completed Quest
2,41,2023-05-21T04,Completed Quest
84,68,2023-05-10T19,Completed Quest
68,189,2021-08-18T02,Gave Quest
94,56,2021-08-11T08,Completed Quest
107,210,2022-04-11T11,Gave Quest
94,113,2023-09-06T15,Completed Quest
35,215,2021-02-10T11,Completed Quest
94,43,2021-02-08T19,Gave Quest
94,5,2022-06-25T11,Completed Quest
45,34,2023-09-13T21,Gave Quest
24,86,2021-09-13T00,Completed Quest
59,248,2022-02-27T03,Gave Quest
60,16,2021-01-19T03,Completed Quest
100,202,2022-05-16T18,Completed Quest
78,67,2022-07-14T05,Completed Quest
111,245,2022-09-06T16,Completed Quest
33,22,2021-08-23T02,Completed Quest
9,68,2023-06-06T04,Completed Quest
66,217,2021-01-30T01,Gave Quest
100,134,2022-07-25T13,Gave Quest
7,145,2022-11-04T21,Completed Quest
77,172,2021-02-11T11,Completed Quest
66,50,2022-08-23T16,Gave Quest
80,191,2023-02-11T02,Completed Quest
55,220,2021-04-26T17,Completed Quest
29,25,2023-03-28T15,Completed Quest
17,22,2022-08-23T07,Completed Quest
105,113,2022-10-25T01,Gave Quest
108,212,2021-10-22T11,Completed Quest
30,4,2021-05-04T22,Gave Quest
107,212,2021-11-20T04,Completed Quest
77,87,2021-09-10T17,Completed Quest
5,205,2022-07-22T05,Completed Quest
11,41,2022-06-11T09,Completed Quest
7,87,2023-04-01T12,Gave Quest
14,251,2022-03-04T02,Gave Quest
14,202,2021-05-30T13,Completed Quest
80,126,2021-03-29T05,Completed Quest
24,22,2023-08-15T23,Gave Quest
7,17,2021-05-07T02,Completed Quest
33,158,2021-06-08T12,Gave Quest
55,16,2022-11-02T11,Gave Quest
45,226,2022-04-29T02,Gave Quest
29,200,2023-06-13T19,Completed Quest
63,252,2022-12-14T06,Gave Quest
96,172,2023-07-29T12,Gave Quest
29,242,2021-07-03T02,Gave Quest
96,57,2021-06-26T15,Completed Quest
26,200,2021-02-17T18,Completed Quest
47,51,2022-01-10T00,Gave Quest
96,114,2022-10-01T12,Completed Quest
73,152,2021-07-18T03,Completed Quest
76,9,2022-10-31T12,Completed Quest
76,50,2022-07-04T03,Completed Quest
100,2,2021-04-18T21,Gave Quest
42,212,2023-01-22T19,Completed Quest
105,261,2023-07-25T13,Completed Quest
50,178,2022-04-23T09,Gave Quest
52,35,2023-09-13T18,Completed Quest
17,6,2022-12-27T17,Gave Quest
9,163,2021-05-18T15,Gave Quest
52,215,2023-07-17T22,Completed Quest
33,251,2021-12-24T06,Completed Quest
60,102,2022-10-12T22,Completed Quest
91,189,2023-03-25T04,Completed Quest
91,121,2021-01-12T04,Gave Quest
47,173,2022-10-16T09,Gave Quest
14,53,2023-04-20T17,Completed Quest
29,239,2021-09-14T15,Gave Quest
50,63,2023-06-08T08,Gave Quest
35,121,2021-03-16T08,Completed Quest
42,88,2021-01-01T04,Completed Quest
17,152,2023-03-13T14,Completed Quest
12,139,2021-04-29T04,Gave Quest
100,208,2022-04-06T11,Gave Quest
12,258,2021-03-03T06,Gave Quest
87,87,2022-03-09T15,Gave Quest
103,239,2023-01-05T03,Gave Quest
61,11,2022-11-20T15,Gave Quest
94,92,2021-04-16T15,Gave Quest
23,193,2022-07-12T10,Completed Quest
91,165,2022-07-17T17,Gave Quest
39,34,2021-04-07T17,Completed Quest
111,173,2021-02-15T21,Gave Quest
107,34,2021-06-16T03,Gave Quest
59,13,2023-04-15T22,Completed Quest
98,83,2022-11-24T01,Completed Quest
23,33,2022-10-09T11,Gave Quest
98,181,2022-07-16T03,Gave Quest
78,248,2023-01-31T15,Gave Quest
87,261,2022-11-06T11,Gave Quest
58,56,2022-05-10T22,Gave Quest
78,37,2023-05-11T06,Completed Quest
14,105,2022-02-25T03,Gave Quest
2,154,2021-02-21T07,Completed Quest
35,4,2023-02-25T20,Gave Quest
35,147,2021-10-10T10,Gave Quest
73,239,2021-05-31T07,Gave Quest
103,142,2021-09-19T17,Gave Quest
14,43,2021-11-06T19,Completed Quest
24,196,2021-05-01T05,Completed Quest
107,199,2021-02-16T22,Gave Quest
82,1,2023-09-01T23,Gave Quest
30,200,2021-12-12T18,Completed Quest
66,127,2022-02-18T00,Completed Quest
77,89,2022-05-23T07,Gave Quest
91,193,2022-09-12T19,Completed Quest
45,5,2021-10-19T07,Completed Quest
107,239,2021-08-11T00,Completed Quest
83,233,2023-07-29T10,Gave Quest
20,256,2022-04-16T17,Completed Quest
39,39,2022-06-19T06,Completed Quest
52,160,2021-08-15T07,Completed Quest
66,229,2022-03-25T08,Completed Quest
29,83,2023-02-04T11,Gave Quest
45,169,2021-02-14T11,Completed Quest
39,233,2021-10-07T16,Completed Quest
78,68,2022-01-23T15,Gave Quest
73,173,2021-01-27T00,Gave Quest
82,163,2023-08-29T09,Completed Quest
60,35,2023-02-22T05,Gave Quest
80,264,2021-02-21T16,Gave Quest
42,158,2023-02-13T18,Completed Quest
96,242,2021-10-07T11,Gave Quest
91,41,2022-03-10T09,Gave Quest
84,33,2023-08-31T23,Gave Quest
58,28,2021-05-08T21,Completed Quest
105,50,2023-04-04T06,Gave Quest
103,46,2022-09-02T09,Gave Quest
20,126,2022-03-09T10,Gave Quest
7,154,2022-12-14T09,Gave Quest
80,133,2021-03-11T12,Completed Quest
87,41,2021-12-30T11,Gave Quest
71,12,2022-05-31T02,Gave Quest
88,12,2023-05-20T23,Gave Quest
103,200,2023-03-01T09,Completed Quest
100,13,2022-09-07T09,Completed Quest
82,33,2021-09-24T23,Completed Quest
24,68,2022-10-28T19,Gave Quest
23,5,2022-03-21T05,Gave Quest
24,30,2021-06-05T14,Gave Quest
77,87,2021-10-27T23,Completed Quest
59,43,2022-08-13T08,Completed Quest
96,165,2023-05-25T11,Completed Quest
88,60,2023-02-03T14,Gave Quest
17,253,2021-07-07T07,Completed Quest
103,239,2021-01-26T12,Completed Quest
96,116,2023-09-12T06,Gave Quest
26,199,2022-01-12T02,Gave Quest
73,245,2022-08-30T11,Completed Quest
58,50,2022-08-21T10,Completed Quest
7,25,2023-02-23T16,Gave Quest
66,205,2023-03-17T20,Gave Quest
39,87,2021-06-02T13,Completed Quest
39,23,2022-07-18T17,Completed Quest
26,80,2021-04-10T14,Completed Quest
36,249,2021-03-09T13,Completed Quest
12,127,2022-09-28T11,Gave Quest
82,53,2022-08-05T04,Gave Quest
26,117,2023-03-08T20,Gave Quest
14,189,2021-07-11T15,Completed Quest
45,47,2021-01-08T01,Gave Quest
71,13,2021-11-29T20,Completed Quest
73,74,2022-10-29T12,Gave Quest
107,147,2023-09-11T08,Completed Quest
24,39,2021-11-23T12,Gave Quest
63,237,2021-10-04T00,Gave Quest
94,229,2022-10-30T15,Completed Quest
12,245,2021-09-01T17,Gave Quest
73,223,2021-12-07T01,Gave Quest
71,260,2021-04-23T07,Gave Quest
33,247,2021-03-03T06,Gave Quest
91,205,2023-04-16T08,Gave Quest
17,172,2021-08-28T10,Completed Quest
9,92,2021-09-21T12,Gave Quest
87,76,2022-02-16T01,Gave Quest
45,130,2022-06-11T13,Gave Quest
55,63,2022-08-31T02,Gave Quest
108,217,2023-05-18T22,Gave Quest
5,66,2023-05-01T12,Completed Quest
100,19,2023-04-09T21,Completed Quest
39,43,2021-04-22T07,Gave Quest
105,48,2022-04-19T11,Gave Quest
14,57,2022-03-09T22,Gave Quest
77,173,2023-03-12T23,Completed Quest
12,76,2023-09-13T18,Gave Quest
24,215,2021-06-14T23,Gave Quest
83,67,2021-02-11T16,Gave Quest
100,186,2021-12-06T07,Completed Quest
35,156,2021-01-26T08,Completed Quest
35,217,2022-11-28T09,Completed Quest
58,34,2023-03-11T11,Gave Quest
50,215,2021-10-16T11,Gave Quest
17,6,2022-01-20T05,Completed Quest
60,234,2023-05-30T19,Completed Quest
94,122,2023-02-23T00,Completed Quest
83,136,2021-09-30T12,Gave Quest
87,202,2023-06-01T01,Completed Quest
35,233,2023-05-07T08,Gave Quest
94,189,2021-01-08T04,Gave Quest
91,1,2022-02-16T15,Gave Quest
87,253,2023-09-03T17,Completed Quest
30,57,2021-12-20T11,Gave Quest
9,226,2023-03-29T18,Gave Quest
108,249,2022-01-28T07,Gave Quest
76,105,2021-11-07T21,Gave Quest
45,6,2022-02-13T13,Gave Quest
111,259,2022-06-04T16,Completed Quest
9,231,2022-02-04T16,Completed Quest
50,5,2021-06-11T02,Completed Quest
94,147,2023-07-17T15,Gave Quest
77,217,2023-07-05T10,Gave Quest
50,183,2022-04-13T05,Gave Quest
36,173,2021-06-15T16,Gave Quest
107,247,2022-07-18T15,Gave Quest
59,145,2022-05-11T18,Gave Quest
17,74,2021-05-01T02,Completed Quest
9,233,2023-06-16T02,Gave Quest
39,105,2023-05-01T00,Gave Quest
60,139,2023-07-04T08,Gave Quest
59,83,2021-09-27T09,Gave Quest
60,248,2021-07-03T09,Completed Quest
5,111,2021-12-05T07,Gave Quest
80,220,2021-10-17T09,Gave Quest
42,136,2022-05-25T03,Gave Quest
2,136,2023-09-04T23,Gave Quest
111,115,2023-05-16T12,Completed Quest
29,9,2023-05-04T07,Gave Quest
7,233,2023-05-12T04,Gave Quest
87,245,2022-11-28T08,Completed Quest
61,223,2021-02-16T06,Gave Quest
55,248,2022-11-25T12,Completed Quest
33,17,2022-01-26T06,Gave Quest
68,210,2021-09-24T13,Gave Quest
42,71,2023-02-27T17,Completed Quest
29,196,2022-01-07T14,Gave Quest
11,142,2023-05-17T09,Gave Quest
52,11,2021-01-26T17,Gave Quest
30,111,2022-12-09T00,Completed Quest
107,12,2022-04-24T04,Gave Quest
111,122,2023-03-31T01,Gave Quest
30,249,2022-04-03T09,Gave Quest
9,127,2022-09-09T05,Gave Quest
58,152,2021-08-20T03,Gave Quest
26,183,2023-09-09T03,Gave Quest
91,28,2023-08-07T17,Completed Quest
14,53,2021-01-01T12,Completed Quest
55,111,2021-08-20T08,Completed Quest
76,80,2023-04-21T04,Completed Quest
73,134,2022-11-09T23,Gave Quest
17,126,2021-01-15T11,Completed Quest
80,83,2023-02-21T12,Gave Quest
82,202,2021-08-03T17,Completed Quest
59,164,2022-03-10T15,Gave Quest
55,217,2021-07-30T21,Completed Quest
23,210,2023-04-04T13,Completed Quest
71,68,2022-03-14T11,Gave Quest
73,116,2021-06-05T02,Completed Quest
84,48,2022-07-09T15,Gave Quest
111,175,2021-04-01T19,Completed Quest
87,208,2022-09-10T18,Gave Quest
47,126,2023-09-09T15,Gave Quest
94,88,2021-03-09T04,Completed Quest
63,39,2022-05-02T19,Gave Quest
59,57,2023-06-18T06,Gave Quest
103,178,2023-05-07T23,Completed Quest
77,97,2021-09-08T00,Gave Quest
103,63,2023-09-04T19,Gave Quest
111,115,2022-10-28T13,Completed Quest
52,202,2022-10-16T06,Gave Quest
82,134,2021-05-31T11,Completed Quest
66,158,2021-06-24T18,Gave Quest
103,259,2023-09-11T16,Gave Quest
30,109,2023-03-18T15,Gave Quest
35,67,2022-07-14T04,Gave Quest
83,260,2021-05-17T13,Gave Quest
35,189,2023-02-01T18,Completed Quest
60,22,2021-09-27T00,Completed Quest
98,215,2022-11-24T03,Gave Quest
17,210,2023-02-05T00,Completed Quest
82,86,2022-05-04T19,Completed Quest
91,39,2023-03-18T13,Completed Quest
26,154,2021-11-04T01,Completed Quest
50,47,2021-09-28T05,Completed Quest
84,67,2023-06-24T07,Completed Quest
52,191,2023-06-11T07,Completed Quest
94,133,2021-09-13T06,Gave Quest
103,35,2021-03-02T13,Completed Quest
35,156,2021-09-20T02,Completed Quest
88,160,2022-12-31T16,Completed Quest
