character_id,team_id,timestamp,value
369,45,2022-12-22T09,Joined
111,92,2021-01-28T04,Left
367,313,2022-10-26T18,Captained
115,175,2023-06-20T17,Captained
249,339,2022-07-25T13,Joined
96,144,2021-09-22T01,Joined
302,36,2021-10-22T08,Captained
260,58,2021-04-11T17,Left
327,311,2021-06-27T19,Captained
226,80,2023-08-24T06,Captained
260,186,2022-08-01T21,Left
327,350,2022-09-15T00,Joined
325,304,2022-09-24T01,Left
30,347,2021-08-09T06,Left
244,29,2022-04-17T00,Left
213,261,2023-02-05T05,Captained
56,301,2022-07-31T16,Joined
151,191,2023-03-02T10,Left
352,62,2022-04-18T08,Left
28,213,2022-09-30T03,Captained
362,164,2021-06-25T19,Captained
371,296,2021-03-06T12,Captained
219,161,2021-09-25T08,Joined
159,184,2021-01-30T10,Left
304,65,2021-02-26T01,Joined
56,136,2022-10-29T15,Left
216,147,2022-02-28T14,Captained
325,39,2022-07-02T16,Joined
355,36,2023-05-19T23,Left
166,120,2023-07-28T22,Left
209,166,2021-02-21T13,Joined
188,43,2022-04-08T18,Captained
167,341,2021-12-01T05,Joined
280,328,2021-09-03T18,Captained
68,259,2021-12-18T19,Left
237,231,2022-06-13T06,Joined
333,142,2022-02-23T12,Left
177,18,2023-03-07T02,Left
333,130,2023-05-22T18,Left
306,289,2021-08-04T19,Joined
212,41,2022-10-31T17,Captained
356,53,2021-12-21T16,Left
219,309,2023-07-13T09,Left
90,116,2023-04-06T16,Left
5,116,2022-02-13T02,Left
111,360,2021-04-27T03,Joined
253,337,2023-04-18T10,Joined
124,273,2023-08-29T00,Joined
115,257,2021-05-24T11,Joined
110,267,2022-10-13T18,Left
163,150,2022-01-28T01,Left
177,361,2021-09-14T13,Captained
283,219,2021-09-21T01,Left
255,184,2021-06-24T13,Captained
231,146,2021-08-09T16,Captained
278,209,2022-10-16T21,Captained
328,80,2022-01-25T13,Joined
107,164,2022-09-05T21,Captained
228,328,2021-01-10T04,Joined
272,191,2022-09-17T07,Captained
196,251,2023-04-16T05,Captained
270,153,2021-03-11T20,Joined
102,36,2022-04-18T07,Joined
317,190,2021-06-22T14,Captained
259,253,2023-07-13T17,Joined
44,113,2022-01-26T09,Joined
24,164,2021-05-06T20,Captained
340,113,2022-06-04T00,Left
159,62,2023-07-31T23,Joined
369,192,2022-12-25T04,Joined
356,13,2022-01-28T08,Left
345,199,2021-07-22T22,Captained
219,167,2021-10-28T21,Left
58,153,2021-07-31T20,Joined
367,180,2023-01-17T16,Captained
80,311,2021-08-26T10,Captained
102,226,2022-11-15T07,Captained
74,293,2022-04-18T07,Left
310,183,2023-07-19T22,Left
262,203,2023-03-22T17,Captained
183,90,2023-05-18T13,Joined
226,97,2021-06-02T18,Joined
345,198,2021-05-17T20,Joined
139,13,2021-09-16T20,Captained
270,92,2021-03-14T02,Left
242,110,2022-01-09T14,Joined
356,119,2022-08-31T02,Left
66,88,2021-04-18T10,Captained
213,196,2022-06-21T16,Joined
373,306,2022-01-28T11,Left
285,147,2022-04-23T01,Left
106,177,2021-09-22T03,Left
139,158,2022-11-27T23,Captained
89,322,2021-11-29T06,Captained
34,100,2021-01-23T18,Left
231,7,2022-02-12T08,Left
158,22,2022-01-04T00,Joined
26,14,2021-12-06T00,Joined
187,289,2022-02-01T22,Captained
12,282,2023-02-08T16,Joined
151,261,2022-10-05T18,Captained
193,3,2021-01-23T08,Captained
186,60,2023-03-02T12,Left
249,347,2023-06-04T11,Captained
143,147,2022-10-22T18,Joined
302,88,2021-03-08T23,Left
337,56,2021-06-06T08,Captained
328,270,2022-03-08T05,Left
12,16,2022-01-18T00,Left
349,270,2023-02-24T19,Left
309,270,2021-03-30T10,Captained
112,260,2022-09-09T03,Captained
272,184,2022-09-29T15,Left
90,360,2022-03-02T12,Left
63,43,2023-06-16T17,Joined
222,349,2022-04-01T07,Left
239,164,2022-04-01T23,Joined
179,255,2021-06-05T19,Joined
201,287,2021-10-30T20,Captained
379,153,2021-10-01T11,Captained
274,282,2023-01-20T19,Captained
151,196,2022-03-21T04,Captained
15,14,2021-09-27T00,Captained
140,245,2022-04-06T11,Captained
367,306,2023-09-10T09,Captained
288,81,2021-10-22T07,Joined
367,100,2021-11-02T20,Left
49,240,2023-06-08T18,Left
344,198,2023-04-21T17,Joined
277,58,2021-12-26T10,Joined
115,25,2021-12-02T00,Captained
100,309,2022-12-10T10,Left
117,226,2023-02-03T03,Captained
177,18,2022-09-14T10,Joined
278,341,2023-02-01T04,Captained
30,56,2022-11-26T06,Joined
318,322,2022-02-26T01,Joined
141,18,2021-12-12T20,Left
362,102,2021-12-28T16,Captained
44,96,2021-03-04T14,Left
139,207,2023-02-19T05,Left
109,43,2021-10-24T00,Joined
340,177,2021-12-12T05,Joined
232,251,2022-10-12T07,Left
253,77,2022-01-31T18,Joined
177,156,2021-06-27T11,Left
291,75,2022-11-05T10,Captained
9,267,2023-08-10T23,Left
357,204,2021-06-15T14,Captained
367,81,2021-06-06T13,Joined
179,112,2021-05-22T01,Captained
146,73,2022-02-17T14,Joined
26,336,2022-01-24T04,Left
105,349,2022-02-15T05,Left
257,299,2021-01-19T03,Captained
328,144,2021-12-06T04,Joined
259,84,2022-08-10T11,Joined
304,88,2021-08-12T06,Left
360,81,2021-04-26T17,Left
213,349,2021-06-25T05,Captained
102,198,2022-12-12T08,Captained
326,270,2021-10-18T17,Captained
86,198,2021-01-11T21,Joined
334,214,2021-08-20T08,Captained
60,352,2023-03-30T05,Joined
149,270,2022-02-15T02,Joined
12,136,2023-04-28T07,Joined
332,102,2021-10-09T21,Left
196,238,2022-02-27T19,Joined
371,301,2022-06-12T14,Joined
360,80,2022-08-31T18,Joined
30,125,2023-03-28T14,Joined
255,306,2023-03-08T22,Joined
255,4,2021-11-24T09,Joined
188,195,2021-05-24T15,Captained
186,116,2021-11-25T17,Left
102,58,2022-04-02T07,Captained
24,8,2021-08-21T10,Joined
362,14,2022-10-22T17,Captained
110,75,2021-06-18T09,Captained
162,238,2022-07-11T07,Captained
209,180,2021-07-27T10,Joined
285,238,2021-12-08T11,Joined
28,214,2023-06-22T07,Left
53,97,2022-10-14T14,Joined
47,183,2021-09-23T19,Captained
263,37,2021-12-17T21,Captained
318,173,2023-03-06T14,Captained
249,184,2021-09-22T20,Left
166,147,2021-05-04T18,Captained
41,246,2021-12-01T09,Joined
10,257,2023-01-13T02,Joined
296,153,2023-01-20T07,Captained
367,3,2023-04-10T14,Joined
334,322,2023-01-05T13,Captained
60,4,2021-02-03T04,Joined
239,145,2022-12-27T18,Left
56,46,2023-04-15T16,Left
52,319,2021-11-17T05,Left
60,273,2021-04-03T20,Captained
162,235,2023-08-24T20,Left
355,133,2022-04-18T21,Left
239,20,2022-10-10T15,Joined
163,51,2021-06-30T01,Left
90,290,2022-12-01T03,Left
151,105,2022-08-15T14,Joined
225,216,2021-06-16T06,Joined
327,209,2022-08-09T10,Left
341,313,2022-04-22T12,Left
213,281,2021-01-09T08,Captained
256,341,2022-11-12T03,Captained
151,229,2022-01-16T07,Left
166,265,2022-07-21T19,Joined
328,84,2023-05-27T16,Left
375,191,2021-08-28T08,Left
90,339,2022-06-18T09,Left
26,232,2021-01-14T21,Joined
355,161,2021-11-13T10,Captained
156,16,2021-05-30T19,Left
53,53,2021-06-07T15,Joined
257,273,2021-01-10T08,Captained
344,92,2023-04-15T04,Left
283,105,2021-04-24T09,Captained
345,331,2021-01-06T03,Captained
260,102,2022-12-21T03,Left
371,216,2023-07-19T13,Captained
367,235,2021-07-23T22,Captained
232,222,2023-03-09T19,Left
158,56,2023-09-06T17,Joined
206,58,2021-05-10T20,Left
219,304,2022-07-12T12,Joined
37,198,2021-02-22T03,Left
133,102,2023-04-20T16,Captained
89,336,2023-07-27T17,Joined
328,198,2021-01-04T20,Left
159,73,2023-01-18T00,Captained
94,363,2022-01-01T18,Left
216,183,2023-05-01T04,Captained
296,274,2023-02-27T07,Captained
125,50,2022-03-12T06,Captained
256,161,2021-05-16T18,Left
373,43,2021-10-07T17,Joined
325,124,2022-01-24T18,Captained
172,207,2023-05-03T18,Captained
180,120,2023-06-04T09,Joined
180,62,2021-05-17T13,Joined
156,65,2021-07-10T01,Left
16,150,2023-08-19T00,Left
84,212,2022-04-23T06,Captained
175,326,2022-04-06T01,Captained
260,50,2023-04-02T19,Left
180,86,2021-12-05T00,Left
327,29,2022-06-25T04,Left
158,270,2023-06-11T21,Joined
228,207,2022-03-11T16,Captained
143,36,2021-06-28T18,Captained
52,145,2022-03-15T22,Left
219,178,2023-05-11T22,Captained
340,80,2023-09-07T21,Captained
177,314,2023-02-11T16,Captained
377,224,2022-08-20T07,Captained
356,116,2021-10-09T07,Joined
267,147,2021-09-24T08,Captained
5,139,2021-02-03T14,Captained
193,285,2022-04-25T23,Joined
158,255,2021-01-25T16,Left
133,199,2021-07-15T02,Joined
80,282,2023-07-24T09,Captained
326,328,2021-10-05T19,Left
175,333,2022-02-05T07,Left
293,309,2021-11-19T07,Joined
259,65,2021-03-22T09,Left
229,50,2023-04-20T11,Captained
56,267,2022-01-22T09,Captained
68,13,2023-02-21T00,Joined
326,317,2022-04-14T08,Captained
375,125,2021-02-26T18,Captained
143,285,2022-03-17T16,Joined
278,3,2023-07-07T01,Left
162,14,2023-01-27T11,Joined
209,60,2022-03-12T14,Captained
63,29,2021-04-19T13,Left
130,360,2021-04-17T01,Captained
239,273,2022-09-03T20,Left
288,92,2023-04-04T17,Captained
247,3,2021-03-23T08,Joined
73,311,2023-01-03T14,Captained
249,296,2022-10-04T19,Left
96,144,2022-12-28T06,Left
162,86,2021-03-05T16,Captained
293,46,2022-05-18T04,Captained
239,97,2021-11-10T04,Captained
78,70,2023-06-06T23,Joined
110,119,2022-07-05T04,Captained
80,265,2023-07-01T01,Joined
187,97,2021-10-25T09,Joined
201,213,2022-04-28T18,Left
302,257,2022-07-14T09,Captained
285,178,2023-09-11T10,Joined
228,225,2021-04-29T17,Left
89,145,2022-10-13T18,Left
139,213,2023-04-26T00,Captained
143,27,2021-11-06T15,Left
345,178,2021-07-08T05,Captained
216,232,2023-03-15T18,Joined
349,333,2023-03-06T17,Captained
344,80,2021-07-07T06,Joined
268,16,2023-08-06T13,Captained
317,192,2021-02-25T19,Left
159,56,2021-12-18T00,Left
21,257,2021-06-23T21,Captained
102,173,2021-11-09T05,Left
117,51,2021-04-27T23,Left
255,255,2022-06-26T01,Joined
32,326,2022-08-09T20,Captained
89,56,2021-03-13T20,Joined
80,53,2022-01-21T05,Left
278,53,2023-06-07T04,Joined
45,299,2022-02-17T20,Captained
139,267,2023-09-02T10,Joined
109,8,2021-12-14T03,Captained
328,46,2021-02-12T21,Left
310,170,2022-07-28T03,Joined
156,97,2021-05-06T15,Captained
86,352,2023-01-05T20,Left
49,249,2022-03-18T10,Left
120,67,2021-07-28T10,Left
128,97,2022-04-11T03,Captained
213,349,2022-11-10T00,Left
78,75,2021-04-20T18,Captained
30,203,2021-03-10T17,Captained
229,15,2021-12-30T14,Joined
187,88,2022-05-19T17,Joined
315,323,2021-11-29T09,Left
139,37,2021-02-17T08,Captained
280,25,2023-01-08T20,Captained
249,50,2022-03-31T06,Left
304,319,2021-06-13T13,Left
313,246,2022-12-17T04,Captained
162,113,2023-07-20T08,Joined
369,175,2022-01-29T03,Joined
133,84,2022-10-07T23,Captained
179,178,2023-07-23T05,Captained
5,285,2023-03-12T21,Joined
94,170,2021-07-15T06,Captained
37,304,2023-03-27T10,Left
318,341,2022-11-28T05,Left
231,178,2021-02-20T01,Captained
73,363,2023-06-01T05,Joined
105,319,2021-07-07T06,Captained
228,299,2021-10-30T12,Captained
21,188,2022-05-15T19,Joined
322,18,2022-10-31T20,Left
369,97,2022-11-12T21,Joined
229,75,2023-01-30T07,Left
115,354,2022-06-11T08,Left
187,331,2023-07-24T01,Left
213,8,2021-02-08T18,Left
34,360,2023-04-06T14,Left
334,80,2022-12-17T18,Captained
373,41,2021-08-10T22,Captained
125,153,2022-10-10T15,Left
337,229,2021-07-02T02,Captained
167,156,2021-10-27T18,Left
177,3,2023-01-16T05,Left
255,134,2023-08-18T14,Left
84,29,2022-05-26T17,Joined
357,322,2021-07-24T23,Captained
222,156,2021-08-02T16,Left
277,156,2021-12-08T06,Captained
120,177,2022-08-19T10,Joined
349,273,2022-04-04T00,Joined
143,125,2021-09-17T02,Left
68,53,2022-05-05T04,Joined
96,96,2023-07-16T14,Captained
97,113,2022-03-07T18,Captained
16,201,2023-07-09T04,Left
167,235,2021-05-17T23,Captained
256,188,2022-02-17T09,Captained
68,184,2022-11-27T03,Joined
155,280,2022-04-22T15,Captained
187,30,2021-08-10T01,Joined
213,255,2022-10-05T14,Left
156,207,2022-06-15T01,Joined
172,147,2022-03-29T22,Joined
187,112,2022-02-28T05,Captained
356,322,2022-11-05T12,Captained
293,178,2022-09-24T19,Captained
39,201,2022-10-21T08,Joined
338,232,2021-09-15T11,Joined
181,361,2022-04-17T21,Joined
373,190,2021-05-21T14,Captained
124,3,2022-12-19T21,Left
125,108,2022-09-17T13,Captained
68,80,2022-07-13T11,Captained
315,357,2021-12-25T23,Joined
110,50,2023-02-23T19,Joined
341,293,2022-04-18T12,Joined
219,100,2022-01-25T17,Joined
291,153,2023-04-25T09,Left
29,246,2022-04-21T18,Left
3,281,2022-03-23T00,Joined
159,198,2022-01-16T14,Left
206,251,2021-09-03T19,Captained
329,15,2021-01-01T03,Joined
270,289,2022-03-25T01,Left
34,289,2022-06-11T12,Captained
315,319,2021-02-10T05,Captained
313,75,2022-10-15T10,Captained
137,81,2021-04-13T08,Left
249,319,2021-06-21T02,Left
222,296,2023-02-18T01,Captained
340,232,2022-05-13T00,Joined
304,361,2021-11-08T19,Captained
341,255,2022-10-01T11,Left
244,216,2021-03-22T02,Left
296,142,2023-06-03T20,Joined
76,209,2022-06-12T12,Left
302,110,2021-02-26T06,Joined
121,73,2021-01-16T19,Captained
369,280,2022-06-25T23,Captained
170,145,2022-08-27T19,Left
91,20,2022-05-09T22,Left
149,231,2023-01-09T03,Captained
375,245,2021-04-30T19,Left
86,190,2022-08-24T19,Captained
265,184,2023-03-01T01,Captained
317,27,2023-05-21T08,Captained
45,213,2022-12-31T12,Joined
109,67,2022-05-23T19,Captained
173,322,2021-03-31T20,Captained
24,270,2021-05-16T13,Left
229,301,2021-03-21T11,Captained
232,304,2023-05-08T09,Captained
121,180,2022-08-30T09,Captained
345,116,2023-07-04T05,Left
116,62,2023-05-09T07,Left
109,86,2023-08-14T00,Captained
268,62,2023-03-22T18,Left
318,130,2023-01-23T13,Joined
76,62,2021-06-28T17,Captained
134,343,2021-10-30T09,Captained
53,51,2023-04-30T11,Left
247,281,2021-08-22T21,Captained
319,120,2023-03-06T07,Joined
149,184,2021-10-19T21,Joined
3,352,2021-10-02T19,Joined
188,158,2021-01-17T11,Joined
179,145,2023-08-14T02,Captained
357,62,2022-12-31T09,Left
296,345,2021-03-31T13,Captained
280,177,2021-01-10T15,Captained
244,224,2022-06-07T12,Joined
96,49,2023-06-22T15,Joined
60,357,2021-07-21T00,Captained
219,220,2022-12-23T03,Captained
293,331,2022-06-25T08,Joined
164,134,2022-02-07T21,Left
158,290,2022-07-15T05,Left
19,191,2023-07-10T10,Captained
270,77,2022-08-17T11,Joined
247,88,2022-09-03T22,Left
265,49,2023-09-14T13,Captained
219,260,2021-03-04T11,Joined
63,345,2023-03-28T19,Joined
186,196,2023-01-16T02,Left
90,75,2021-03-29T07,Captained
166,188,2022-02-23T11,Left
232,192,2023-01-21T03,Joined
340,27,2023-04-17T12,Joined
109,50,2021-04-10T19,Left
349,60,2023-01-14T09,Joined
367,352,2022-10-16T15,Captained
306,243,2022-03-20T18,Captained
341,142,2022-07-15T09,Left
352,36,2022-10-12T21,Captained
10,110,2022-03-30T13,Captained
260,226,2023-03-18T18,Joined
125,125,2022-05-18T11,Left
332,299,2021-04-04T08,Left
6,51,2021-01-23T01,Left
80,67,2023-06-12T22,Left
91,352,2022-08-15T22,Captained
369,45,2023-06-21T21,Left
247,3,2021-10-31T07,Joined
68,60,2023-03-31T11,Left
318,124,2021-01-30T12,Captained
102,33,2022-05-20T08,Captained
63,290,2021-12-22T05,Captained
204,167,2022-02-20T20,Left
186,328,2022-12-08T17,Captained
21,240,2022-03-31T00,Joined
27,3,2023-08-17T11,Joined
106,77,2023-02-22T15,Left
304,361,2021-03-21T01,Captained
158,226,2023-01-15T10,Captained
357,246,2021-11-27T14,Captained
226,13,2021-11-18T06,Captained
96,190,2021-03-07T22,Joined
274,7,2021-02-07T03,Captained
21,357,2021-04-22T23,Left
263,251,2022-11-17T05,Captained
74,350,2022-10-02T05,Captained
181,150,2021-01-26T20,Captained
107,161,2023-04-22T23,Left
341,190,2021-04-24T19,Captained
377,209,2022-07-01T11,Joined
44,100,2022-07-04T16,Joined
73,119,2021-10-18T05,Captained
216,199,2021-09-22T13,Left
180,119,2021-11-23T11,Joined
73,253,2023-08-03T05,Left
232,11,2021-07-03T06,Joined
329,261,2022-11-23T16,Captained
231,175,2023-03-10T03,Captained
257,241,2021-02-09T06,Joined
70,270,2023-08-22T02,Captained
310,282,2022-09-05T13,Captained
166,7,2023-06-05T13,Joined
225,133,2023-08-04T03,Joined
253,199,2021-11-20T13,Left
100,73,2021-04-06T20,Left
377,311,2021-02-12T04,Left
229,204,2022-10-17T01,Left
253,357,2022-10-22T15,Captained
267,97,2021-11-16T15,Joined
193,222,2023-01-27T22,Left
146,125,2023-06-18T06,Left
139,88,2022-02-17T09,Joined
345,238,2022-07-24T22,Left
100,270,2021-06-28T19,Joined
356,180,2022-01-31T08,Captained
52,43,2023-08-26T13,Joined
381,204,2021-01-30T02,Left
232,127,2023-04-29T19,Captained
334,290,2023-01-26T16,Joined
296,145,2022-01-03T08,Joined
117,273,2021-03-22T21,Joined
78,267,2022-08-01T22,Left
293,77,2022-07-31T17,Joined
231,293,2022-07-16T04,Left
375,219,2023-09-14T01,Joined
375,322,2022-04-07T23,Left
47,164,2021-02-13T10,Left
228,188,2022-04-20T16,Left
357,184,2023-05-15T05,Captained
124,41,2022-08-24T01,Joined
277,75,2021-07-16T08,Joined
70,25,2022-06-26T19,Left
115,102,2022-04-30T21,Joined
280,204,2021-02-19T07,Captained
346,209,2023-08-06T16,Left
125,360,2022-03-10T01,Joined
239,352,2021-12-28T13,Joined
106,198,2022-09-12T10,Joined
212,190,2021-08-25T15,Left
16,243,2021-02-23T02,Joined
140,116,2023-06-01T11,Joined
377,15,2022-09-26T00,Joined
16,337,2021-12-10T10,Left
52,150,2023-05-09T07,Left
137,289,2023-08-04T15,Joined
100,156,2022-07-11T12,Left
90,198,2022-12-19T13,Joined
212,204,2023-08-27T18,Captained
333,53,2022-01-24T07,Captained
29,343,2022-05-23T11,Captained
345,350,2021-01-31T15,Joined
310,144,2021-12-29T03,Left
170,341,2021-01-10T04,Captained
367,222,2022-11-21T16,Captained
329,15,2023-05-08T23,Left
317,232,2021-08-21T19,Captained
163,108,2022-05-05T08,Left
355,166,2023-04-27T17,Captained
107,164,2022-08-25T00,Joined
216,328,2022-12-17T18,Left
237,188,2023-02-24T17,Joined
6,260,2022-10-26T21,Joined
139,333,2022-01-13T21,Captained
181,326,2023-02-13T13,Left
27,175,2022-09-27T17,Joined
170,13,2022-04-23T22,Captained
128,116,2023-04-10T02,Left
226,120,2023-08-27T18,Captained
109,14,2023-01-11T00,Joined
362,133,2021-08-03T14,Joined
175,337,2022-05-04T12,Left
63,180,2022-05-10T11,Left
318,190,2022-07-27T22,Captained
239,323,2021-07-11T10,Captained
265,245,2023-02-17T18,Left
247,352,2023-03-22T03,Joined
285,175,2022-02-15T09,Captained
73,260,2023-02-12T07,Left
326,45,2023-02-12T06,Left
231,18,2021-06-12T05,Joined
37,125,2022-12-20T23,Joined
59,246,2022-12-22T12,Left
30,277,2021-10-17T22,Left
322,207,2022-09-24T17,Left
155,90,2021-02-14T11,Captained
115,259,2022-01-19T21,Joined
181,36,2021-04-17T06,Captained
117,350,2023-04-26T08,Captained
358,145,2021-08-26T10,Captained
45,220,2023-05-15T13,Joined
146,75,2021-07-23T15,Captained
313,313,2022-07-14T09,Captained
45,192,2021-02-18T11,Left
193,84,2022-09-14T07,Captained
356,333,2021-01-17T18,Left
247,196,2021-05-17T01,Left
134,301,2021-02-16T16,Left
377,319,2022-06-18T22,Left
364,207,2021-09-27T14,Captained
90,273,2023-05-26T05,Captained
226,317,2021-02-05T09,Joined
278,178,2021-10-12T01,Captained
94,207,2021-08-09T10,Left
319,277,2022-04-06T20,Left
134,357,2021-08-26T11,Left
39,260,2021-01-28T00,Captained
26,108,2022-01-06T12,Captained
212,259,2022-08-04T23,Joined
358,352,2022-08-16T03,Left
232,110,2022-08-03T22,Captained
27,198,2021-09-15T18,Joined
80,207,2021-05-30T03,Captained
329,175,2023-04-24T19,Joined
216,18,2022-06-28T08,Captained
317,191,2023-04-22T02,Left
80,314,2023-03-20T10,Captained
325,33,2023-03-18T05,Left
149,25,2022-06-04T10,Joined
107,214,2022-02-04T23,Joined
204,139,2021-06-26T18,Captained
326,201,2021-11-30T08,Joined
288,81,2021-06-26T17,Captained
280,73,2022-05-15T04,Left
173,229,2021-12-02T12,Joined
267,105,2022-09-01T18,Left
222,77,2023-04-01T16,Left
234,4,2022-06-11T17,Captained
109,178,2023-02-14T07,Captained
149,323,2021-11-25T00,Left
128,204,2022-09-04T19,Captained
280,216,2023-04-04T00,Captained
272,245,2021-07-26T07,Joined
357,173,2022-12-26T12,Left
59,313,2023-07-04T09,Left
15,142,2022-10-13T01,Left
143,222,2023-08-08T03,Left
379,25,2022-02-23T23,Joined
84,350,2022-08-08T06,Joined
196,53,2021-06-12T10,Left
188,177,2023-04-14T23,Joined
74,190,2021-06-05T14,Left
346,13,2023-06-15T16,Joined
140,360,2022-12-09T12,Joined
222,319,2021-01-16T18,Left
381,90,2021-12-01T05,Joined
198,257,2021-07-01T17,Captained
140,245,2021-05-20T13,Left
172,343,2023-03-17T05,Joined
216,343,2021-01-16T22,Joined
204,343,2023-09-14T03,Captained
16,164,2023-06-09T19,Joined
201,299,2022-03-07T05,Joined
141,60,2023-08-21T00,Captained
355,97,2022-11-12T23,Captained
247,192,2021-04-26T19,Captained
188,201,2021-04-18T11,Captained
226,92,2022-10-23T00,Left
326,203,2022-01-16T04,Joined
345,207,2021-06-30T11,Captained
355,238,2022-05-10T07,Joined
344,73,2022-04-11T18,Captained
270,64,2021-07-19T15,Left
96,49,2023-01-11T07,Captained
180,80,2021-10-12T04,Joined
310,142,2022-07-18T22,Left
228,337,2022-10-07T00,Captained
212,203,2021-09-11T02,Left
90,226,2023-07-19T10,Captained
310,18,2022-04-02T13,Captained
357,229,2021-04-02T16,Left
302,274,2023-07-22T12,Captained
59,322,2021-12-22T10,Captained
209,265,2021-01-13T20,Left
16,289,2023-06-22T22,Joined
164,84,2021-08-20T08,Joined
277,201,2023-07-14T08,Joined
58,144,2022-12-24T15,Joined
124,166,2022-05-26T17,Captained
180,341,2022-10-14T01,Left
216,53,2022-04-07T18,Joined
12,201,2021-02-23T20,Joined
369,192,2021-03-21T01,Left
76,136,2023-02-17T04,Joined
183,196,2021-12-14T05,Left
130,73,2023-06-17T04,Joined
179,323,2021-02-25T09,Left
47,253,2021-08-20T12,Joined
6,219,2022-10-23T13,Captained
344,199,2022-01-04T20,Joined
188,343,2022-07-29T18,Captained
170,199,2023-09-12T08,Left
317,253,2023-01-04T16,Joined
247,90,2021-06-17T18,Left
228,238,2021-06-19T00,Captained
198,231,2023-03-18T20,Captained
244,261,2023-06-05T09,Joined
26,46,2022-09-05T23,Captained
175,64,2023-08-23T07,Captained
313,7,2021-10-19T21,Captained
162,299,2021-03-20T09,Left
183,150,2021-12-04T20,Joined
173,100,2023-05-16T07,Joined
163,253,2022-10-16T14,Joined
156,110,2022-11-09T23,Joined
253,23,2021-01-24T12,Left
170,354,2023-05-27T02,Left
358,245,2021-10-31T15,Captained
373,287,2022-03-29T07,Captained
299,70,2022-07-13T05,Captained
155,180,2021-09-14T11,Left
338,177,2021-07-05T17,Captained
304,178,2023-04-17T03,Captained
5,186,2022-08-10T20,Left
326,97,2021-10-10T10,Left
59,267,2022-07-22T20,Captained
188,352,2021-03-19T21,Left
68,246,2021-06-29T17,Joined
128,190,2021-02-06T10,Left
116,121,2021-01-28T17,Left
242,243,2021-11-07T12,Left
222,73,2023-07-02T02,Joined
47,212,2021-07-21T04,Left
143,361,2021-03-10T04,Joined
128,67,2023-05-20T03,Captained
222,23,2022-09-25T09,Captained
70,361,2022-03-30T10,Captained
130,18,2023-02-25T21,Captained
373,45,2022-05-13T08,Left
263,139,2023-04-04T01,Joined
32,80,2021-07-03T13,Captained
19,224,2023-02-18T17,Left
156,262,2023-02-05T17,Captained
381,240,2021-02-16T17,Joined
369,238,2022-09-24T12,Joined
120,317,2023-04-29T16,Left
244,157,2021-02-05T10,Left
58,144,2023-02-11T06,Captained
318,220,2021-07-12T11,Captained
146,105,2023-08-29T11,Left
256,273,2022-01-29T09,Joined
278,70,2021-09-19T06,Captained
364,70,2023-04-06T19,Left
32,337,2022-04-29T19,Captained
360,113,2022-04-07T06,Captained
133,246,2023-06-27T20,Captained
228,306,2021-04-07T01,Joined
198,37,2021-06-20T13,Left
124,262,2023-01-30T21,Joined
340,125,2022-03-14T00,Joined
102,341,2022-02-13T12,Captained
180,270,2023-04-21T19,Joined
30,196,2021-04-09T21,Joined
274,287,2021-11-30T08,Joined
188,192,2023-04-17T23,Captained
177,45,2022-06-07T00,Left
225,222,2022-08-26T10,Left
30,7,2022-04-15T11,Left
94,92,2022-02-16T04,Left
355,180,2023-05-02T23,Captained
265,112,2021-01-14T23,Left
196,51,2023-05-24T16,Left
15,39,2021-01-31T11,Captained
6,306,2023-03-02T23,Left
84,127,2023-03-18T19,Left
100,64,2022-03-24T08,Left
315,60,2023-02-28T18,Joined
319,267,2021-02-13T23,Left
232,360,2022-07-10T04,Joined
272,336,2021-10-27T14,Left
262,212,2022-08-29T11,Left
78,108,2023-07-22T02,Captained
327,73,2023-07-05T02,Captained
325,255,2021-05-23T07,Joined
107,184,2021-02-26T16,Left
357,331,2022-03-16T06,Left
242,188,2022-08-23T01,Joined
172,142,2023-05-16T15,Captained
293,184,2021-10-16T21,Joined
179,108,2023-09-10T13,Left
237,360,2022-04-17T05,Captained
259,102,2022-10-24T14,Joined
166,158,2021-10-01T23,Captained
262,324,2021-11-09T00,Captained
255,281,2023-06-16T14,Captained
262,39,2022-08-02T21,Captained
304,53,2021-01-31T14,Left
340,253,2023-03-06T01,Captained
100,36,2023-05-13T08,Joined
111,125,2021-05-12T05,Left
187,270,2022-06-11T01,Joined
228,354,2021-10-24T05,Joined
267,64,2022-07-08T18,Left
373,8,2023-01-06T08,Left
304,352,2021-01-27T22,Joined
188,226,2023-08-10T19,Captained
155,121,2021-10-12T09,Joined
120,253,2021-05-15T09,Left
225,77,2023-07-16T07,Captained
346,127,2022-06-20T12,Left
344,161,2023-08-16T03,Left
252,64,2023-08-07T06,Joined
3,191,2021-02-18T20,Joined
9,231,2023-06-12T19,Joined
28,14,2021-06-21T00,Joined
109,142,2023-07-07T05,Joined
47,350,2023-01-26T20,Joined
310,39,2023-06-22T05,Left
172,324,2023-06-12T21,Joined
117,319,2022-08-15T15,Left
6,301,2022-02-21T05,Captained
110,50,2021-09-17T11,Captained
317,350,2022-12-28T06,Captained
313,226,2022-07-28T00,Captained
253,257,2022-01-25T16,Captained
291,317,2022-04-29T07,Joined
379,84,2023-07-05T07,Joined
158,204,2022-08-13T09,Joined
102,37,2022-12-28T02,Left
225,319,2023-06-17T06,Joined
100,58,2022-02-05T19,Captained
53,331,2022-07-07T05,Captained
151,251,2023-08-12T13,Captained
