character_id,guild_id,timestamp,value
349,216,2022-11-06T10,Promoted
186,292,2023-02-23T18,Joined
98,268,2022-11-09T05,Promoted
81,47,2022-01-06T14,Promoted
97,268,2021-02-15T12,Left
97,306,2023-05-24T21,Left
337,208,2021-10-04T17,Joined
291,165,2023-07-15T01,Left
139,288,2021-08-07T12,Joined
109,259,2022-08-25T14,Promoted
289,200,2022-09-08T23,Promoted
281,64,2023-03-02T03,Joined
49,253,2023-03-11T01,Left
250,19,2022-05-28T11,Joined
170,106,2023-04-26T08,Promoted
64,124,2022-04-28T21,Joined
206,84,2023-05-19T14,Joined
375,27,2021-03-07T11,Joined
270,253,2021-07-09T22,Joined
16,194,2021-01-14T16,Joined
131,256,2021-07-19T17,Promoted
305,300,2021-09-02T07,Left
45,121,2023-06-08T08,Joined
244,162,2021-09-10T13,Left
121,159,2022-08-15T13,Joined
49,60,2021-04-19T08,Left
264,47,2022-02-11T00,Joined
190,260,2023-08-05T22,Promoted
356,146,2022-12-16T21,Joined
224,45,2023-06-20T13,Promoted
149,128,2021-04-29T03,Promoted
350,190,2022-12-06T04,Left
236,72,2022-07-02T17,Left
191,61,2023-03-08T00,Joined
139,101,2022-08-01T09,Promoted
172,146,2022-05-24T00,Promoted
294,230,2022-07-09T19,Left
38,227,2023-08-07T06,Joined
372,149,2022-02-10T06,Left
30,104,2022-05-31T07,Left
15,295,2021-09-08T12,Left
87,157,2023-05-25T07,Joined
241,275,2023-05-20T00,Left
13,283,2022-02-19T20,Promoted
285,248,2023-03-11T21,Left
375,260,2021-09-27T14,Joined
369,153,2022-02-19T05,Left
95,56,2021-08-26T17,Joined
331,194,2023-07-12T18,Left
101,19,2021-08-30T11,Promoted
224,124,2022-09-25T01,Joined
255,278,2023-06-08T23,Promoted
175,268,2022-01-17T21,Promoted
229,190,2021-04-02T22,Left
147,243,2021-12-25T07,Promoted
162,260,2022-05-06T00,Left
326,234,2022-10-07T08,Promoted
199,256,2022-10-12T07,Promoted
199,127,2021-11-21T07,Left
354,99,2023-05-04T00,Left
130,318,2021-12-05T11,Promoted
55,146,2021-12-31T05,Promoted
153,175,2021-05-31T11,Promoted
230,153,2023-08-21T19,Promoted
175,256,2021-09-17T04,Promoted
285,29,2022-04-26T23,Promoted
372,284,2022-12-02T05,Left
105,57,2022-12-03T09,Left
206,41,2021-05-02T09,Joined
56,109,2023-07-24T16,Joined
229,53,2023-07-31T21,Left
56,289,2023-04-25T13,Promoted
15,166,2021-03-25T06,Left
40,110,2023-02-08T05,Left
11,289,2022-11-24T23,Joined
24,99,2023-02-23T02,Left
105,245,2021-06-24T01,Joined
156,326,2022-11-26T11,Promoted
28,320,2021-04-15T10,Promoted
156,260,2023-02-12T06,Joined
7,57,2021-09-21T18,Left
152,266,2023-02-06T19,Joined
309,27,2023-04-01T20,Joined
211,89,2021-06-07T15,Joined
163,327,2021-05-15T21,Promoted
56,255,2022-01-15T08,Promoted
33,194,2023-02-22T23,Left
331,130,2022-09-01T21,Left
202,104,2021-10-27T04,Promoted
302,192,2023-02-03T01,Left
149,21,2023-05-15T09,Promoted
356,16,2022-01-24T01,Left
101,208,2023-05-24T03,Left
163,233,2023-01-13T12,Joined
12,92,2022-06-25T02,Left
305,14,2021-08-06T19,Left
288,113,2021-09-12T20,Left
145,176,2021-12-05T06,Joined
183,29,2022-10-01T18,Left
317,255,2022-04-20T22,Promoted
15,121,2021-09-23T10,Promoted
205,80,2023-07-15T20,Promoted
302,236,2022-04-17T05,Promoted
236,297,2022-05-04T09,Left
346,152,2023-04-26T09,Joined
300,284,2022-05-18T06,Left
326,233,2022-04-29T02,Left
291,266,2022-05-07T16,Promoted
136,194,2022-03-30T14,Joined
354,275,2021-11-18T10,Promoted
155,80,2021-07-27T03,Left
183,168,2021-02-16T19,Joined
84,264,2021-06-14T06,Promoted
118,210,2022-02-07T08,Left
358,327,2022-05-15T16,Promoted
137,285,2022-03-19T23,Joined
84,110,2022-11-17T18,Joined
310,270,2022-02-03T23,Joined
182,29,2022-09-26T19,Left
244,158,2021-04-04T05,Joined
54,141,2022-08-15T18,Promoted
115,118,2021-06-27T02,Left
205,239,2022-07-09T02,Promoted
162,124,2023-06-01T23,Left
70,31,2023-09-11T20,Promoted
160,70,2021-10-07T13,Joined
243,289,2021-10-11T06,Left
61,243,2023-01-08T10,Promoted
246,169,2022-11-08T23,Joined
148,296,2022-09-06T20,Joined
264,6,2021-08-10T11,Joined
315,31,2023-04-24T23,Joined
295,176,2023-06-10T22,Left
73,253,2021-03-11T18,Left
317,57,2021-09-06T20,Promoted
224,98,2023-02-04T16,Promoted
145,133,2023-08-30T03,Promoted
377,129,2021-06-26T06,Promoted
182,219,2021-02-23T17,Promoted
67,243,2021-03-20T09,Promoted
252,83,2021-11-02T10,Promoted
281,219,2021-06-07T14,Left
280,259,2021-12-18T08,Left
347,92,2021-02-10T20,Promoted
364,222,2021-02-15T23,Joined
246,107,2022-03-19T17,Left
7,256,2023-01-04T00,Promoted
233,194,2021-04-14T23,Joined
97,64,2022-02-28T08,Promoted
178,187,2023-03-22T00,Joined
122,258,2021-08-27T03,Left
307,21,2021-08-27T18,Left
229,82,2021-11-16T05,Left
334,169,2022-05-27T21,Left
236,99,2022-03-28T21,Promoted
247,190,2023-09-09T06,Promoted
30,300,2021-04-15T23,Left
328,153,2022-08-19T15,Promoted
162,315,2021-07-07T16,Joined
28,31,2021-08-03T05,Joined
331,313,2022-11-05T22,Joined
180,195,2022-02-09T10,Left
45,109,2022-12-01T04,Joined
42,288,2023-02-13T22,Left
190,234,2021-04-13T18,Promoted
227,149,2021-06-15T21,Joined
139,183,2021-11-22T10,Left
87,243,2021-08-19T16,Promoted
323,299,2021-10-26T09,Left
190,180,2021-08-13T20,Joined
346,264,2023-07-14T01,Joined
310,213,2022-01-17T12,Promoted
233,255,2021-02-17T01,Promoted
364,263,2022-06-23T07,Joined
188,116,2022-07-12T14,Left
218,129,2021-06-04T04,Joined
45,268,2021-04-14T03,Promoted
280,89,2023-08-17T10,Promoted
40,295,2021-02-15T23,Left
166,121,2023-07-09T13,Left
102,295,2022-09-03T22,Promoted
20,205,2021-09-04T01,Left
131,103,2022-04-26T14,Left
267,31,2022-06-28T09,Joined
134,180,2021-07-06T20,Left
315,98,2021-10-25T05,Joined
230,263,2022-06-27T01,Joined
285,44,2021-04-27T06,Left
281,77,2022-07-07T22,Promoted
54,11,2023-05-11T23,Joined
98,190,2021-05-31T21,Left
250,244,2023-02-05T06,Left
5,153,2021-07-10T23,Left
26,40,2021-02-15T11,Joined
289,227,2023-02-01T15,Joined
198,310,2021-01-16T05,Left
317,260,2023-08-02T21,Joined
90,24,2021-04-18T09,Left
38,36,2023-06-05T05,Joined
134,139,2022-04-23T15,Joined
337,205,2021-05-22T21,Left
334,98,2022-07-11T21,Promoted
102,60,2021-09-06T22,Left
92,89,2021-06-28T19,Left
38,296,2023-03-27T02,Promoted
16,260,2022-08-22T00,Joined
334,92,2021-04-17T08,Joined
148,177,2023-02-05T19,Left
33,143,2022-05-16T13,Joined
375,292,2023-05-14T04,Joined
250,210,2023-08-06T22,Joined
149,255,2022-06-05T15,Promoted
10,21,2023-05-11T03,Left
112,322,2022-09-10T17,Promoted
224,256,2022-07-31T06,Joined
37,36,2022-11-10T14,Promoted
346,175,2022-09-01T03,Joined
55,41,2023-04-15T09,Joined
227,157,2021-03-29T03,Left
43,106,2022-06-24T13,Promoted
366,299,2023-08-14T21,Promoted
291,169,2023-06-25T03,Left
347,129,2021-01-10T16,Left
229,155,2021-07-10T05,Left
366,21,2022-05-28T17,Joined
178,234,2023-07-20T17,Joined
369,255,2022-05-17T02,Promoted
141,3,2021-05-10T00,Promoted
289,10,2021-11-05T03,Promoted
233,190,2021-05-08T20,Joined
307,292,2023-09-08T08,Promoted
58,80,2022-05-30T10,Left
289,242,2023-02-03T11,Joined
285,230,2021-09-13T15,Promoted
340,288,2021-12-28T18,Joined
160,118,2021-07-12T10,Promoted
87,10,2022-12-30T05,Promoted
35,299,2022-07-17T23,Left
125,92,2022-05-11T11,Joined
87,234,2022-11-22T21,Left
202,172,2023-01-23T09,Promoted
214,45,2022-09-24T20,Left
12,186,2021-09-26T04,Promoted
52,1,2021-09-03T11,Left
170,259,2021-12-13T00,Promoted
20,210,2023-05-12T14,Promoted
47,198,2021-08-06T11,Left
199,89,2021-11-22T04,Joined
139,268,2021-05-22T20,Promoted
70,239,2022-06-24T19,Promoted
338,157,2021-11-21T21,Promoted
320,64,2023-04-21T03,Joined
17,239,2021-02-27T19,Left
300,7,2021-04-26T04,Left
37,10,2021-07-17T01,Promoted
52,326,2022-11-12T02,Promoted
183,220,2022-04-26T10,Promoted
149,245,2021-09-23T00,Left
118,36,2022-04-26T03,Promoted
317,162,2022-08-29T04,Left
310,306,2023-02-22T04,Joined
227,199,2021-07-20T15,Promoted
238,33,2021-11-19T10,Promoted
211,259,2023-07-19T13,Left
175,260,2021-01-10T17,Promoted
216,67,2021-09-27T02,Joined
285,10,2021-09-24T05,Joined
84,296,2022-02-01T06,Left
250,234,2021-04-18T18,Promoted
191,172,2023-04-15T08,Promoted
371,220,2022-10-19T19,Left
109,159,2023-07-30T03,Left
291,157,2023-06-13T14,Left
12,89,2023-09-13T14,Promoted
300,139,2023-08-05T18,Promoted
166,107,2021-01-15T06,Joined
191,80,2022-06-18T16,Joined
277,110,2021-04-07T06,Left
128,124,2022-11-08T10,Promoted
167,300,2022-06-14T22,Left
216,192,2021-09-11T04,Left
52,315,2022-10-01T16,Joined
47,327,2021-06-20T07,Promoted
40,136,2022-09-25T00,Promoted
295,220,2021-03-14T01,Left
15,99,2021-03-24T08,Joined
216,255,2022-07-16T00,Left
42,318,2023-08-24T13,Promoted
139,195,2022-02-22T03,Left
337,104,2023-07-27T06,Joined
246,64,2021-06-21T09,Joined
131,177,2022-03-21T00,Promoted
305,118,2022-11-12T23,Left
209,310,2022-02-16T05,Left
162,234,2021-12-09T07,Promoted
253,295,2022-07-23T19,Promoted
375,245,2023-02-26T04,Left
118,104,2021-02-26T01,Promoted
81,158,2022-01-20T13,Promoted
149,106,2023-05-28T03,Promoted
145,176,2021-05-12T03,Joined
52,312,2021-11-21T22,Left
130,155,2021-10-05T18,Promoted
148,242,2021-03-02T21,Promoted
160,234,2021-12-29T22,Joined
281,268,2022-05-17T18,Promoted
236,327,2022-09-16T20,Joined
154,292,2021-12-29T07,Promoted
30,16,2022-07-10T19,Joined
129,225,2023-08-21T15,Joined
56,219,2021-09-01T06,Promoted
247,216,2021-07-27T14,Promoted
58,263,2022-10-27T11,Left
132,220,2022-04-06T06,Joined
346,256,2023-05-04T06,Joined
202,288,2022-07-17T09,Joined
58,105,2022-03-12T22,Promoted
350,242,2021-06-09T02,Promoted
159,192,2021-06-22T04,Joined
105,105,2021-06-25T21,Left
284,253,2021-03-27T06,Promoted
43,264,2023-01-01T19,Promoted
358,205,2022-11-18T02,Left
132,98,2022-02-17T08,Promoted
270,110,2023-03-29T09,Promoted
76,155,2023-09-11T13,Left
233,198,2021-01-22T14,Left
26,40,2022-04-13T23,Promoted
139,220,2022-03-27T04,Left
298,288,2022-02-04T06,Left
255,95,2021-02-07T20,Left
83,278,2022-11-19T11,Promoted
137,320,2021-04-08T06,Promoted
317,16,2022-04-01T18,Joined
229,86,2022-09-30T21,Promoted
307,233,2022-08-13T01,Joined
182,213,2022-08-09T17,Left
49,205,2023-02-15T04,Joined
107,259,2022-08-14T14,Promoted
148,75,2023-07-07T05,Joined
175,195,2022-07-13T22,Left
132,284,2023-06-11T04,Joined
267,67,2023-06-05T12,Promoted
172,180,2022-09-10T03,Promoted
38,3,2021-06-17T13,Joined
58,109,2023-08-13T22,Left
244,127,2021-07-13T13,Joined
343,19,2021-09-18T22,Promoted
371,222,2023-03-03T07,Promoted
5,318,2022-04-09T14,Left
118,318,2023-01-11T04,Joined
337,105,2021-07-25T06,Left
154,195,2021-04-25T07,Left
112,86,2023-04-09T09,Joined
55,283,2021-07-23T08,Promoted
134,243,2022-05-19T16,Promoted
70,118,2022-05-20T02,Joined
148,16,2022-06-28T02,Promoted
328,16,2022-09-12T11,Left
340,285,2022-09-12T14,Left
92,70,2022-06-23T13,Promoted
372,175,2021-02-10T10,Left
291,248,2022-09-17T03,Left
73,296,2022-06-27T21,Joined
109,52,2022-03-29T11,Joined
232,273,2022-09-25T17,Left
320,146,2023-08-29T01,Left
255,31,2021-09-30T06,Joined
28,244,2021-03-30T00,Promoted
12,326,2023-09-11T20,Promoted
128,139,2021-02-23T14,Left
288,233,2021-03-19T06,Promoted
107,192,2023-08-04T05,Left
246,227,2023-06-10T10,Left
328,245,2023-06-08T01,Left
40,219,2021-11-22T13,Promoted
366,165,2021-03-22T07,Left
139,162,2023-05-19T05,Left
191,317,2022-07-26T05,Joined
55,27,2021-09-20T11,Joined
253,315,2021-06-26T04,Joined
54,10,2021-11-08T04,Promoted
343,70,2022-04-25T16,Promoted
18,72,2022-03-03T18,Joined
331,239,2021-07-23T02,Left
38,24,2022-08-26T06,Joined
358,58,2023-07-26T05,Left
162,325,2021-03-12T14,Left
24,133,2021-11-19T00,Left
182,192,2022-04-11T08,Joined
244,244,2023-08-01T14,Joined
289,268,2021-02-18T05,Left
214,313,2022-06-25T06,Joined
30,180,2023-08-15T12,Left
238,250,2021-02-08T07,Left
159,121,2022-12-05T01,Joined
241,312,2022-05-01T10,Promoted
195,110,2021-07-16T12,Promoted
277,198,2022-09-06T18,Promoted
205,75,2022-04-28T20,Left
30,199,2023-02-27T01,Promoted
159,198,2022-04-13T22,Joined
304,36,2021-03-10T15,Promoted
87,292,2023-09-01T14,Left
243,110,2022-11-20T19,Promoted
148,195,2023-04-22T20,Joined
112,297,2021-02-26T08,Left
281,128,2022-06-05T04,Promoted
24,38,2023-06-08T06,Left
55,273,2021-12-31T08,Promoted
211,136,2021-08-11T11,Joined
337,180,2022-08-22T00,Left
199,146,2023-01-11T08,Joined
178,1,2021-01-26T11,Left
167,223,2021-12-07T01,Joined
155,176,2023-01-06T02,Left
280,283,2022-04-26T01,Left
347,143,2021-02-07T04,Joined
349,177,2022-09-28T22,Joined
26,14,2023-06-24T00,Left
354,149,2021-12-16T14,Promoted
7,288,2023-08-24T12,Left
227,172,2023-08-10T14,Left
377,256,2022-11-16T14,Left
315,192,2022-10-20T09,Joined
377,31,2022-02-28T06,Joined
224,266,2022-04-02T12,Promoted
17,256,2022-08-12T19,Promoted
47,177,2021-05-05T00,Promoted
42,296,2022-06-23T17,Promoted
92,3,2021-03-07T02,Left
284,64,2023-05-07T18,Joined
160,199,2021-01-03T11,Left
284,53,2021-08-10T09,Left
30,104,2021-11-24T17,Left
285,253,2022-01-30T14,Joined
24,312,2021-07-02T04,Left
163,45,2023-07-31T23,Joined
166,180,2022-06-04T17,Promoted
115,121,2021-11-19T08,Left
284,113,2021-05-09T12,Left
160,303,2021-07-30T03,Left
121,155,2022-11-22T09,Promoted
241,297,2021-09-11T19,Joined
58,83,2021-05-22T06,Joined
191,47,2023-07-11T16,Promoted
26,168,2022-02-10T20,Joined
97,284,2023-08-31T04,Left
26,50,2023-03-23T06,Joined
340,40,2022-09-24T05,Joined
294,155,2021-01-04T14,Left
337,198,2022-03-08T20,Joined
349,306,2022-04-22T22,Left
28,280,2022-01-22T16,Promoted
253,129,2023-03-29T11,Promoted
52,146,2022-08-18T04,Left
101,165,2022-07-24T23,Promoted
227,52,2022-03-15T03,Promoted
105,44,2023-05-02T20,Left
182,180,2022-12-04T11,Joined
92,27,2021-01-19T03,Left
35,98,2022-02-28T01,Joined
90,180,2022-01-16T01,Left
354,200,2021-08-08T06,Joined
128,300,2021-12-30T09,Promoted
307,194,2022-11-09T17,Joined
141,155,2023-01-12T13,Promoted
273,198,2023-09-11T08,Left
12,70,2021-04-18T19,Left
281,67,2021-10-26T08,Left
137,234,2021-02-13T01,Joined
247,155,2022-07-23T21,Joined
258,3,2022-08-05T04,Left
284,6,2022-02-27T08,Joined
238,99,2023-06-19T08,Left
326,288,2021-03-13T14,Joined
26,230,2023-02-20T10,Joined
216,306,2022-11-22T14,Promoted
186,244,2021-06-05T06,Left
87,259,2021-10-06T13,Promoted
130,45,2021-08-05T04,Promoted
67,45,2021-09-16T21,Left
7,109,2022-09-12T22,Joined
328,222,2021-10-06T18,Left
180,190,2023-06-25T10,Joined
178,40,2021-05-11T03,Left
70,220,2021-02-16T01,Promoted
264,320,2021-04-18T08,Promoted
172,248,2021-06-27T02,Joined
191,317,2022-01-03T02,Joined
364,60,2022-03-23T00,Promoted
243,136,2021-03-26T05,Promoted
288,45,2023-02-03T03,Left
49,116,2023-01-16T05,Promoted
236,58,2022-01-20T01,Promoted
246,175,2021-06-03T00,Promoted
218,239,2023-05-14T11,Joined
175,127,2023-05-22T12,Joined
229,50,2021-07-02T17,Promoted
15,116,2022-06-20T06,Left
372,266,2022-07-27T16,Promoted
12,41,2021-05-23T06,Left
331,244,2021-02-28T02,Promoted
83,98,2023-01-28T04,Promoted
351,24,2023-05-29T12,Promoted
192,288,2023-08-14T13,Joined
274,264,2023-06-06T11,Left
101,98,2022-02-24T01,Promoted
331,60,2023-04-12T08,Promoted
40,75,2022-01-08T04,Left
199,127,2022-02-21T14,Promoted
73,41,2022-07-23T13,Left
125,234,2021-09-01T13,Joined
42,107,2021-07-16T12,Joined
343,236,2022-10-10T03,Left
30,159,2021-08-24T10,Joined
129,275,2022-10-12T22,Left
40,306,2022-04-04T16,Left
180,21,2023-07-01T20,Promoted
139,7,2021-08-13T16,Joined
148,202,2022-04-11T05,Promoted
302,208,2022-09-22T02,Left
101,280,2021-10-07T06,Left
141,313,2021-12-12T06,Joined
305,195,2022-09-11T18,Left
310,205,2023-05-29T01,Joined
343,136,2022-09-09T20,Joined
224,45,2023-01-02T21,Left
38,3,2021-10-27T08,Left
105,53,2021-01-26T11,Left
244,40,2023-07-21T23,Joined
277,109,2022-11-15T06,Joined
92,21,2022-12-28T12,Left
102,110,2022-11-03T13,Joined
160,150,2023-01-28T08,Left
250,113,2022-11-22T18,Left
92,128,2021-02-12T14,Joined
149,186,2022-06-27T23,Joined
45,264,2022-06-22T13,Joined
139,56,2021-12-08T17,Joined
252,230,2021-08-01T10,Promoted
40,177,2021-01-24T15,Promoted
218,158,2022-12-07T23,Joined
277,307,2023-09-04T16,Promoted
347,50,2023-04-14T00,Joined
137,176,2023-07-19T06,Promoted
155,166,2022-09-19T16,Promoted
97,320,2022-04-22T00,Left
40,295,2022-02-19T03,Joined
361,105,2022-03-02T17,Joined
191,53,2023-07-15T00,Promoted
214,223,2022-12-10T00,Joined
16,106,2021-03-28T07,Left
247,44,2021-05-13T07,Promoted
186,250,2021-09-01T21,Joined
323,86,2023-07-26T10,Joined
43,113,2021-11-22T05,Left
295,150,2021-05-01T11,Promoted
289,292,2021-08-25T14,Joined
40,165,2023-01-29T11,Left
202,288,2021-05-26T08,Joined
121,139,2022-05-10T13,Left
244,243,2023-01-21T06,Promoted
183,47,2022-09-18T10,Left
5,222,2021-06-05T16,Left
12,253,2021-08-24T15,Joined
183,36,2021-05-31T03,Left
147,27,2021-04-21T00,Joined
375,219,2023-07-31T19,Promoted
18,318,2022-03-07T18,Joined
30,177,2023-09-11T16,Promoted
55,193,2023-06-20T10,Promoted
166,175,2021-09-24T07,Promoted
64,176,2021-11-09T08,Promoted
98,320,2021-09-17T11,Promoted
35,27,2022-12-24T14,Promoted
300,64,2022-07-29T07,Joined
125,19,2022-09-02T03,Promoted
244,230,2021-05-29T19,Left
255,41,2023-04-26T03,Left
147,283,2022-03-20T01,Joined
139,86,2022-03-31T16,Joined
349,320,2022-07-15T23,Joined
145,248,2022-06-28T21,Promoted
209,326,2021-04-25T16,Left
216,328,2022-01-17T20,Joined
49,175,2021-05-03T12,Left
241,110,2021-12-05T22,Joined
340,317,2022-03-15T08,Promoted
312,200,2022-04-04T04,Promoted
42,322,2021-04-09T19,Left
125,299,2021-10-02T08,Left
107,248,2021-01-20T07,Promoted
73,230,2022-03-04T22,Joined
361,230,2022-11-24T07,Joined
156,176,2021-01-02T06,Left
20,258,2021-09-22T12,Joined
15,29,2022-03-26T19,Promoted
264,198,2022-12-06T00,Left
347,45,2023-02-11T02,Joined
221,300,2022-04-03T16,Left
358,159,2023-05-18T04,Left
338,275,2023-02-23T05,Promoted
270,290,2021-08-12T21,Promoted
84,166,2022-03-11T06,Left
81,21,2021-05-02T20,Left
315,57,2021-08-17T06,Left
10,21,2021-05-31T08,Left
252,103,2021-03-29T16,Left
128,210,2021-08-19T13,Promoted
152,200,2021-06-14T19,Joined
350,177,2023-03-10T18,Joined
15,141,2022-03-20T05,Joined
78,315,2022-04-29T22,Left
312,116,2023-08-07T23,Joined
300,98,2022-08-11T18,Left
354,99,2023-01-25T23,Left
163,113,2021-10-06T16,Promoted
195,310,2023-04-01T09,Promoted
118,297,2022-08-27T20,Left
366,280,2022-10-20T05,Promoted
84,256,2021-02-02T04,Joined
258,255,2023-06-16T18,Left
154,149,2022-08-30T13,Joined
289,270,2022-03-31T07,Joined
175,284,2021-08-06T15,Left
180,175,2022-08-27T07,Left
356,299,2021-01-26T03,Promoted
134,57,2021-02-26T18,Left
28,33,2021-07-06T23,Left
17,198,2021-08-15T01,Joined
102,82,2021-03-22T10,Joined
338,70,2023-02-10T01,Left
238,326,2021-04-25T02,Promoted
156,77,2022-04-17T10,Joined
30,216,2022-09-18T05,Joined
76,290,2022-06-02T18,Joined
11,326,2021-08-13T07,Promoted
350,141,2022-07-10T17,Promoted
166,176,2022-01-25T15,Promoted
134,285,2023-02-22T19,Joined
15,180,2023-02-25T00,Promoted
87,82,2022-01-14T08,Left
274,58,2023-01-28T08,Promoted
343,56,2022-03-27T21,Joined
3,57,2021-08-31T00,Joined
47,230,2021-12-22T02,Joined
52,158,2023-01-02T21,Left
144,244,2022-10-10T12,Left
315,273,2023-01-09T11,Promoted
224,118,2021-03-05T02,Joined
156,6,2022-07-06T15,Joined
121,225,2022-07-03T13,Left
129,200,2021-03-25T08,Joined
145,275,2023-07-20T18,Promoted
67,250,2023-03-05T20,Promoted
26,143,2021-05-15T11,Left
377,27,2022-11-24T23,Left
274,58,2022-04-19T17,Left
331,192,2021-03-12T14,Left
305,98,2021-01-12T13,Left
232,283,2023-02-27T07,Left
13,11,2022-07-30T08,Joined
26,94,2022-12-27T10,Left
54,14,2022-01-04T12,Left
241,318,2022-03-14T20,Promoted
95,52,2021-07-07T04,Joined
243,317,2022-01-13T21,Joined
144,177,2022-07-02T16,Promoted
354,118,2023-03-10T00,Joined
267,245,2022-12-13T23,Promoted
144,177,2021-01-18T20,Joined
205,192,2022-03-25T04,Promoted
244,256,2022-04-02T23,Promoted
26,263,2023-08-16T23,Promoted
166,259,2021-12-02T05,Left
43,116,2023-09-08T13,Left
289,58,2023-01-09T07,Joined
243,70,2021-10-17T22,Promoted
136,256,2022-07-31T04,Joined
310,259,2022-01-01T02,Left
180,113,2023-01-26T00,Joined
280,98,2023-02-27T01,Left
90,60,2022-08-02T22,Promoted
211,146,2023-04-01T00,Promoted
241,94,2021-04-21T09,Joined
23,216,2021-08-20T14,Left
302,38,2022-04-01T05,Left
190,33,2021-05-18T22,Joined
288,16,2023-08-15T23,Promoted
35,64,2021-08-07T12,Joined
199,128,2021-03-04T19,Promoted
115,155,2022-10-02T04,Promoted
247,165,2023-08-26T19,Joined
202,101,2021-06-17T14,Joined
149,103,2021-06-07T17,Left
358,50,2022-02-04T12,Joined
182,6,2022-10-11T00,Promoted
206,258,2022-05-10T22,Promoted
129,169,2022-08-12T21,Promoted
70,152,2022-09-10T00,Joined
101,328,2021-03-18T01,Left
361,44,2021-03-08T22,Promoted
377,70,2022-08-26T07,Promoted
38,19,2023-04-17T20,Promoted
149,192,2022-10-21T20,Joined
144,41,2023-02-09T22,Left
26,53,2021-05-25T04,Promoted
246,280,2022-10-24T02,Left
137,236,2021-09-11T14,Promoted
331,104,2022-02-03T17,Promoted
153,176,2021-04-19T08,Joined
338,186,2022-05-31T13,Joined
356,92,2021-09-15T20,Promoted
211,92,2022-10-04T03,Left
107,255,2023-02-19T13,Joined
258,176,2021-07-07T07,Left
115,67,2021-08-09T15,Promoted
148,186,2021-01-03T07,Left
227,45,2023-04-06T14,Joined
152,256,2021-10-11T06,Left
273,239,2021-07-18T07,Promoted
192,136,2023-07-29T00,Joined
328,313,2022-08-31T05,Promoted
214,157,2022-10-25T11,Promoted
107,270,2023-08-27T20,Promoted
38,139,2023-05-19T00,Promoted
45,255,2021-03-11T14,Left
24,109,2023-06-29T08,Left
148,242,2021-03-21T06,Promoted
331,139,2023-05-14T10,Left
95,158,2023-05-18T16,Promoted
216,210,2021-01-29T02,Promoted
15,77,2023-08-29T07,Joined
67,141,2021-09-02T11,Promoted
128,94,2022-11-28T23,Joined
11,89,2022-06-24T08,Joined
172,150,2023-08-13T08,Promoted
105,297,2021-12-10T01,Promoted
298,77,2022-06-14T11,Joined
5,239,2023-04-24T07,Promoted
241,195,2023-05-21T17,Joined
47,103,2023-03-06T11,Left
361,56,2023-03-16T14,Joined
214,227,2022-09-13T19,Left
298,222,2023-09-03T20,Joined
180,255,2023-08-23T03,Left
221,77,2021-08-31T11,Joined
81,24,2023-05-30T07,Left
33,33,2021-10-20T09,Joined
255,60,2023-06-22T13,Promoted
310,194,2021-04-14T09,Promoted
90,300,2021-12-12T08,Joined
122,89,2021-12-03T03,Joined
258,225,2021-08-27T03,Joined
291,27,2023-03-12T22,Promoted
52,27,2023-03-13T06,Joined
236,50,2023-06-22T09,Joined
149,103,2023-07-11T23,Left
153,198,2023-01-18T02,Promoted
159,233,2022-03-19T11,Promoted
284,150,2022-05-24T16,Left
76,220,2021-04-29T20,Promoted
291,322,2021-02-20T05,Joined
277,40,2021-02-26T14,Promoted
163,101,2022-07-07T21,Joined
13,75,2022-05-13T02,Promoted
154,38,2022-02-21T15,Joined
232,187,2021-10-13T03,Promoted
364,52,2023-04-01T04,Left
70,70,2021-12-07T20,Promoted
166,233,2023-07-11T18,Joined
320,56,2021-10-14T22,Left
45,310,2023-08-14T13,Joined
125,124,2023-06-06T20,Promoted
252,318,2022-01-18T03,Left
209,70,2022-04-20T12,Joined
37,180,2022-10-19T05,Left
92,129,2023-09-09T10,Promoted
294,200,2021-12-18T08,Joined
350,14,2022-10-23T05,Left
55,84,2022-08-08T08,Promoted
166,248,2023-07-22T04,Left
33,107,2021-09-04T09,Left
24,194,2023-09-09T02,Joined
141,303,2022-07-27T08,Left
224,118,2021-09-20T15,Promoted
97,299,2023-01-31T18,Left
70,299,2023-02-24T14,Left
11,166,2023-03-06T00,Left
264,82,2021-02-28T15,Joined
122,143,2022-05-26T22,Promoted
160,10,2022-06-26T10,Joined
73,180,2021-09-27T17,Joined
163,70,2021-08-04T23,Left
24,67,2022-11-11T04,Joined
73,255,2022-01-23T02,Promoted
250,328,2022-03-30T04,Promoted
343,110,2021-04-25T09,Promoted
156,101,2023-07-12T01,Joined
338,266,2021-01-28T06,Promoted
364,199,2022-03-06T00,Promoted
175,284,2021-01-06T09,Joined
241,52,2021-01-13T13,Left
369,10,2021-03-28T07,Promoted
280,186,2021-03-29T06,Joined
64,107,2021-12-08T15,Left
221,322,2023-09-01T00,Joined
320,322,2021-08-07T08,Left
328,290,2023-07-09T12,Joined
115,325,2022-06-03T10,Left
366,285,2023-02-25T10,Left
289,162,2023-09-05T03,Left
371,101,2022-02-26T13,Left
139,194,2023-07-15T22,Joined
320,155,2021-05-11T20,Promoted
229,315,2021-03-05T03,Promoted
372,283,2022-10-29T13,Left
97,44,2021-09-14T05,Promoted
90,312,2022-09-10T23,Left
346,327,2022-11-24T08,Promoted
241,223,2021-02-05T10,Left
